"","ID","time","lon","lat","tagtype","sex","age","height_above_wgs84","fix"
"8834","VA-2020-83","2020-12-11 13:58:24",-77.00996,37.44055,"","f","After Hatch Year",0,"3D"
"8835","VA-2020-83","2020-12-13 20:01:04",-77.00983,37.44037,"","f","After Hatch Year",71,"3D"
"8836","VA-2020-83","2020-12-16 02:59:12",-77.01003,37.44073,"","f","After Hatch Year",85,"3D"
"8837","VA-2020-83","2020-12-17 14:02:40",-77.01014,37.44048,"","f","After Hatch Year",76,"3D"
"8838","VA-2020-83","2020-12-19 20:01:04",-77.00993,37.44078,"","f","After Hatch Year",82,"3D"
"8839","VA-2020-83","2020-12-22 02:59:12",-77.01022,37.43151,"","f","After Hatch Year",24,"3D"
"8840","VA-2020-83","2020-12-23 14:02:40",-77.00983,37.44063,"","f","After Hatch Year",78,"3D"
"8841","VA-2020-83","2020-12-25 20:01:04",-77.00993,37.44055,"","f","After Hatch Year",33,"2D"
"8842","VA-2020-83","2020-12-30 14:00:32",-77.00999,37.44093,"","f","After Hatch Year",7,"3D"
"8843","VA-2020-83","2021-01-04 20:01:04",-77.01042,37.43144,"","f","After Hatch Year",15,"3D"
"8844","VA-2020-83","2021-01-10 03:01:20",-77.01027,37.43113,"","f","After Hatch Year",60,"3D"
"8845","VA-2020-83","2021-01-14 14:02:40",-77.00991,37.44109,"","f","After Hatch Year",-63,"3D"
"8846","VA-2020-83","2021-01-19 19:58:56",-77.00765,37.44119,"","f","After Hatch Year",138,"3D"
"8847","VA-2020-83","2021-01-25 02:59:12",-77.0098,37.44119,"","f","After Hatch Year",-10,"3D"
"8848","VA-2020-83","2021-01-29 14:00:32",-77.0097,37.44101,"","f","After Hatch Year",2,"3D"
"8849","VA-2020-83","2021-02-03 20:01:04",-77.01019,37.43116,"","f","After Hatch Year",13,"3D"
"8850","VA-2020-83","2021-02-09 03:01:20",-77.00903,37.44091,"","f","After Hatch Year",26,"3D"
"8851","VA-2020-83","2021-02-13 13:58:24",-77.01037,37.43159,"","f","After Hatch Year",0,"3D"
"8852","VA-2020-83","2021-02-18 19:58:56",-77.00924,37.44135,"","f","After Hatch Year",33,"3D"
"8853","VA-2020-83","2021-02-24 02:59:12",-77.00939,37.44119,"","f","After Hatch Year",25,"3D"
"8854","VA-2020-83","2021-02-28 14:00:32",-77.01035,37.43131,"","f","After Hatch Year",9,"3D"
"8855","VA-2020-83","2021-03-05 20:01:04",-77.00899,37.44168,"","f","After Hatch Year",-50,"3D"
"8856","VA-2020-83","2021-03-07 13:58:24",-77.00952,37.44142,"","f","After Hatch Year",35,"3D"
"8857","VA-2020-83","2021-03-09 19:01:20",-77.00952,37.44117,"","f","After Hatch Year",19,"3D"
"8858","VA-2020-83","2021-03-12 01:59:28",-77.01027,37.43136,"","f","After Hatch Year",20,"3D"
"8859","VA-2020-83","2021-03-13 14:02:40",-77.00935,37.44132,"","f","After Hatch Year",56,"3D"
"8860","VA-2020-83","2021-03-15 19:01:20",-77.00986,37.44099,"","f","After Hatch Year",18,"3D"
"8861","VA-2020-83","2021-03-18 01:59:28",-77.01024,37.43141,"","f","After Hatch Year",6,"3D"
"8862","VA-2020-83","2021-03-19 13:58:24",-77.01031,37.43138,"","f","After Hatch Year",7,"3D"
"8863","VA-2020-83","2021-03-21 19:01:20",-77.0096,37.44088,"","f","After Hatch Year",75,"3D"
"8864","VA-2020-83","2021-03-24 01:59:28",-79.43937,39.3287,"","f","After Hatch Year",756,"3D"
"8865","VA-2020-83","2021-03-25 14:02:40",-79.43981,39.32735,"","f","After Hatch Year",746,"3D"
"8866","VA-2020-83","2021-03-27 19:01:20",-79.43993,39.32742,"","f","After Hatch Year",735,"3D"
"8867","VA-2020-83","2021-03-30 01:59:28",-75.14597,43.12045,"","f","After Hatch Year",218,"3D"
"8868","VA-2020-83","2021-03-31 14:02:40",-75.14743,43.05002,"","f","After Hatch Year",244,"3D"
"8869","VA-2020-83","2021-04-06 14:02:40",-75.14669,43.05105,"","f","After Hatch Year",212,"3D"
"8870","VA-2020-83","2021-04-08 19:01:20",-75.14658,43.05099,"","f","After Hatch Year",262,"3D"
"8871","VA-2020-83","2021-04-12 14:02:40",-75.14669,43.05107,"","f","After Hatch Year",248,"3D"
"8872","VA-2020-83","2021-04-14 19:01:20",-75.14656,43.0511,"","f","After Hatch Year",219,"3D"
"8873","VA-2020-83","2021-04-23 01:59:28",-75.14666,43.05117,"","f","After Hatch Year",225,"3D"
"8874","VA-2020-83","2021-04-24 14:02:40",-75.14669,43.05099,"","f","After Hatch Year",240,"3D"
"8875","VA-2020-83","2021-04-26 19:01:20",-75.14666,43.05097,"","f","After Hatch Year",232,"3D"
"8876","VA-2020-83","2021-04-29 01:59:28",-75.14764,43.05171,"","f","After Hatch Year",241,"3D"
"8877","VA-2020-83","2021-04-30 13:58:24",-75.17761,43.07854,"","f","After Hatch Year",122,"3D"
"8878","VA-2020-83","2021-05-02 19:01:20",-75.17731,43.07844,"","f","After Hatch Year",163,"3D"
"8879","VA-2020-83","2021-05-05 01:59:28",-75.17789,43.07841,"","f","After Hatch Year",147,"3D"
"8880","VA-2020-83","2021-05-06 14:02:40",-75.17769,43.07859,"","f","After Hatch Year",155,"3D"
"8881","VA-2020-83","2021-05-08 19:01:20",-75.17769,43.07859,"","f","After Hatch Year",149,"3D"
"8882","VA-2020-83","2021-05-11 01:59:28",-75.17767,43.07864,"","f","After Hatch Year",153,"3D"
"8883","VA-2020-83","2021-05-12 13:58:24",-75.17764,43.07872,"","f","After Hatch Year",148,"3D"
"8884","VA-2020-83","2021-05-14 19:01:20",-75.18171,43.07785,"","f","After Hatch Year",157,"3D"
"8885","VA-2020-83","2021-05-17 01:59:28",-75.18394,43.07869,"","f","After Hatch Year",152,"3D"
"8886","VA-2020-83","2021-05-18 14:02:40",-75.18181,43.0777,"","f","After Hatch Year",162,"3D"
"8887","VA-2020-83","2021-05-20 19:01:20",-75.18205,43.07762,"","f","After Hatch Year",161,"3D"
"8888","VA-2020-83","2021-05-23 01:59:28",-75.18601,43.07918,"","f","After Hatch Year",147,"3D"
"8889","VA-2020-83","2021-05-24 13:58:24",-75.18173,43.07772,"","f","After Hatch Year",146,"3D"
"8890","VA-2020-83","2021-05-26 19:01:20",-75.18171,43.07821,"","f","After Hatch Year",160,"3D"
"8891","VA-2020-83","2021-05-29 01:59:28",-75.18586,43.07908,"","f","After Hatch Year",158,"3D"
"8892","VA-2020-83","2021-05-30 13:58:24",-75.18186,43.0777,"","f","After Hatch Year",154,"3D"
"8893","VA-2020-83","2021-06-01 19:01:20",-75.18166,43.07823,"","f","After Hatch Year",151,"3D"
"8894","VA-2020-83","2021-06-04 01:59:28",-75.18542,43.07885,"","f","After Hatch Year",157,"3D"
"8895","VA-2020-83","2021-06-09 12:58:40",-75.17767,43.07859,"","f","After Hatch Year",159,"3D"
"8896","VA-2020-83","2021-06-11 19:01:20",-75.18235,43.07747,"","f","After Hatch Year",159,"3D"
"8897","VA-2020-83","2021-06-14 01:59:28",-75.17984,43.07713,"","f","After Hatch Year",152,"3D"
"8898","VA-2020-83","2021-06-24 13:00:48",-75.18207,43.07759,"","f","After Hatch Year",138,"3D"
"8899","VA-2020-83","2021-06-26 18:59:12",-75.18196,43.0778,"","f","After Hatch Year",156,"3D"
"8900","VA-2020-83","2021-06-29 02:01:36",-75.18343,43.07898,"","f","After Hatch Year",148,"3D"
"8901","VA-2020-83","2021-07-09 12:58:40",-75.18192,43.07764,"","f","After Hatch Year",165,"3D"
"8902","VA-2020-83","2021-07-11 19:01:20",-75.18381,43.07864,"","f","After Hatch Year",156,"3D"
"8903","VA-2020-83","2021-07-14 01:59:28",-75.18353,43.07911,"","f","After Hatch Year",159,"3D"
"8904","VA-2020-83","2021-07-24 13:00:48",-75.18391,43.07846,"","f","After Hatch Year",156,"3D"
"8905","VA-2020-83","2021-07-26 18:59:12",-75.18388,43.07854,"","f","After Hatch Year",155,"3D"
"8906","VA-2020-83","2021-07-29 02:01:36",-75.1836,43.07908,"","f","After Hatch Year",157,"3D"
"8907","VA-2020-84","2020-12-15 08:55:28",-77.01469,37.42606,"","f","After Hatch Year",-4,"3D"
"8908","VA-2020-84","2020-12-15 18:01:36",-77.01475,37.42552,"","f","After Hatch Year",52,"3D"
"8909","VA-2020-84","2020-12-16 02:59:12",-77.01495,37.42562,"","f","After Hatch Year",-41,"3D"
"8910","VA-2020-84","2020-12-16 10:01:36",-77.01503,37.42527,"","f","After Hatch Year",63,"3D"
"8911","VA-2020-84","2020-12-16 17:59:28",-77.01513,37.42545,"","f","After Hatch Year",31,"3D"
"8912","VA-2020-84","2020-12-17 14:02:40",-77.01825,37.44075,"","f","After Hatch Year",-71,"3D"
"8913","VA-2020-84","2020-12-19 20:01:04",-77.01981,37.44933,"","f","After Hatch Year",74,"3D"
"8914","VA-2020-84","2020-12-22 02:59:12",-77.02007,37.45046,"","f","After Hatch Year",47,"3D"
"8915","VA-2020-84","2020-12-23 14:02:40",-77.02036,37.45013,"","f","After Hatch Year",0,"3D"
"8916","VA-2020-84","2020-12-25 20:01:04",-77.02038,37.4502,"","f","After Hatch Year",65,"3D"
"8917","VA-2020-84","2020-12-30 14:00:32",-77.02091,37.44992,"","f","After Hatch Year",-21,"3D"
"8918","VA-2020-84","2021-01-04 20:01:04",-77.02102,37.44987,"","f","After Hatch Year",50,"3D"
"8919","VA-2020-84","2021-01-10 03:01:20",-77.0203,37.45018,"","f","After Hatch Year",57,"3D"
"8920","VA-2020-84","2021-01-14 14:02:40",-77.02102,37.45,"","f","After Hatch Year",32,"3D"
"8921","VA-2020-84","2021-02-03 20:01:04",-77.01913,37.44403,"","f","After Hatch Year",23,"3D"
"8922","VA-2020-84","2021-02-09 03:01:20",-77.01958,37.44319,"","f","After Hatch Year",99,"3D"
"8923","VA-2020-84","2021-02-13 14:02:40",-77.02079,37.44946,"","f","After Hatch Year",33,"2D"
"8924","VA-2020-84","2021-02-18 20:03:12",-77.02117,37.44995,"","f","After Hatch Year",33,"2D"
"8925","VA-2020-84","2021-02-24 02:59:12",-77.02104,37.45036,"","f","After Hatch Year",42,"3D"
"8926","VA-2020-84","2021-02-28 14:00:32",-74.19347,40.89683,"","f","After Hatch Year",74,"3D"
"8927","VA-2020-84","2021-03-05 20:01:04",-74.19209,40.8976,"","f","After Hatch Year",92,"3D"
"8928","VA-2020-84","2021-03-07 13:58:24",-74.19357,40.89701,"","f","After Hatch Year",105,"3D"
"8929","VA-2020-84","2021-03-09 19:01:20",-74.19675,40.89028,"","f","After Hatch Year",79,"3D"
"8930","VA-2020-84","2021-03-12 01:59:28",-71.55852,42.38145,"","f","After Hatch Year",115,"3D"
"8931","VA-2020-84","2021-03-13 13:58:24",-71.56054,42.38386,"","f","After Hatch Year",105,"3D"
"8932","VA-2020-84","2021-03-15 19:01:20",-71.55818,42.3834,"","f","After Hatch Year",119,"3D"
"8933","VA-2020-84","2021-03-18 01:59:28",-71.56079,42.38486,"","f","After Hatch Year",34,"3D"
"8934","VA-2020-84","2021-03-19 14:02:40",-71.56064,42.38391,"","f","After Hatch Year",157,"3D"
"8935","VA-2020-84","2021-03-21 19:01:20",-71.56031,42.38401,"","f","After Hatch Year",95,"3D"
"8936","VA-2020-84","2021-03-24 01:59:28",-73.15096,44.32042,"","f","After Hatch Year",138,"3D"
"8937","VA-2020-84","2021-03-25 14:02:40",-73.15206,44.32155,"","f","After Hatch Year",105,"3D"
"8938","VA-2020-84","2021-03-27 19:01:20",-73.15219,44.32147,"","f","After Hatch Year",125,"3D"
"8939","VA-2020-84","2021-03-30 01:59:28",-73.15063,44.32055,"","f","After Hatch Year",121,"3D"
"8940","VA-2020-84","2021-03-31 13:58:24",-73.15204,44.32147,"","f","After Hatch Year",114,"3D"
"8941","VA-2020-84","2021-04-02 19:01:20",-73.15227,44.32137,"","f","After Hatch Year",32,"3D"
"8942","VA-2020-84","2021-04-05 01:59:28",-73.15058,44.32047,"","f","After Hatch Year",118,"3D"
"8943","VA-2020-84","2021-04-06 14:02:40",-71.3841,45.72246,"","f","After Hatch Year",296,"3D"
"8944","VA-2020-84","2021-04-08 19:01:20",-69.3828,47.61084,"","f","After Hatch Year",437,"3D"
"8945","VA-2020-84","2021-04-11 01:59:28",-68.42548,48.19227,"","f","After Hatch Year",274,"3D"
"8946","VA-2020-84","2021-04-12 14:02:40",-68.41209,48.20635,"","f","After Hatch Year",397,"3D"
"8947","VA-2020-84","2021-04-14 19:01:20",-68.41115,48.20525,"","f","After Hatch Year",282,"3D"
"8948","VA-2020-84","2021-04-17 01:59:28",-68.41109,48.20509,"","f","After Hatch Year",320,"3D"
"8949","VA-2020-84","2021-04-18 14:02:40",-68.41113,48.2053,"","f","After Hatch Year",297,"3D"
"8950","VA-2020-84","2021-04-20 19:01:20",-68.41113,48.20527,"","f","After Hatch Year",296,"3D"
"8951","VA-2020-84","2021-04-23 01:59:28",-68.41107,48.20527,"","f","After Hatch Year",285,"3D"
"8952","VA-2020-84","2021-04-24 14:02:40",-68.41143,48.20527,"","f","After Hatch Year",348,"3D"
"8953","VA-2020-84","2021-04-26 19:01:20",-68.41125,48.20566,"","f","After Hatch Year",343,"3D"
"8954","VA-2020-84","2021-04-29 01:59:28",-68.4112,48.20525,"","f","After Hatch Year",304,"3D"
"8955","VA-2020-84","2021-04-30 14:02:40",-68.41092,48.20522,"","f","After Hatch Year",267,"3D"
"8956","VA-2020-84","2021-05-02 19:01:20",-68.41097,48.20509,"","f","After Hatch Year",267,"3D"
"8957","VA-2020-84","2021-05-05 01:59:28",-68.41094,48.20522,"","f","After Hatch Year",269,"3D"
"8958","VA-2020-84","2021-05-06 14:02:40",-68.41381,48.20578,"","f","After Hatch Year",301,"3D"
"8959","VA-2020-84","2021-05-08 19:01:20",-68.41479,48.20594,"","f","After Hatch Year",271,"3D"
"8960","VA-2020-84","2021-05-11 01:59:28",-68.41376,48.20553,"","f","After Hatch Year",271,"3D"
"8961","VA-2020-84","2021-05-12 13:58:24",-68.41453,48.20555,"","f","After Hatch Year",288,"3D"
"8962","VA-2020-84","2021-05-14 19:01:20",-68.41309,48.20655,"","f","After Hatch Year",29,"3D"
"8963","VA-2020-84","2021-05-17 01:59:28",-68.41379,48.20566,"","f","After Hatch Year",267,"3D"
"8964","VA-2020-84","2021-05-18 13:58:24",-66.14411,49.17851,"","f","After Hatch Year",388,"3D"
"8965","VA-2020-84","2021-05-20 19:01:20",-66.14363,49.17236,"","f","After Hatch Year",21,"2D"
"8966","VA-2020-84","2021-05-23 01:59:28",-66.14427,49.17864,"","f","After Hatch Year",361,"3D"
"8967","VA-2020-84","2021-05-24 14:02:40",-66.14414,49.17818,"","f","After Hatch Year",376,"3D"
"8968","VA-2020-84","2021-05-26 19:01:20",-66.14388,49.17943,"","f","After Hatch Year",35,"3D"
"8969","VA-2020-84","2021-05-29 01:59:28",-66.14409,49.17828,"","f","After Hatch Year",374,"3D"
"8970","VA-2020-84","2021-05-30 14:02:40",-66.14424,49.17815,"","f","After Hatch Year",383,"3D"
"8971","VA-2020-84","2021-06-01 19:01:20",-66.14414,49.17823,"","f","After Hatch Year",387,"3D"
"8972","VA-2020-84","2021-06-04 01:59:28",-66.14417,49.17823,"","f","After Hatch Year",360,"3D"
"8973","VA-2020-84","2021-06-09 12:58:40",-66.14414,49.17823,"","f","After Hatch Year",386,"3D"
"8974","VA-2020-84","2021-06-11 19:01:20",-66.14407,49.17841,"","f","After Hatch Year",369,"3D"
"8975","VA-2020-84","2021-06-14 01:59:28",-66.14409,49.17828,"","f","After Hatch Year",381,"3D"
"8976","VA-2020-84","2021-06-24 13:00:48",-66.14327,49.17682,"","f","After Hatch Year",391,"3D"
"8977","VA-2020-84","2021-06-26 18:59:12",-66.1434,49.1771,"","f","After Hatch Year",402,"3D"
"8978","VA-2020-84","2021-06-29 02:01:36",-66.1432,49.17664,"","f","After Hatch Year",389,"3D"
"8979","VA-2020-84","2021-07-09 12:58:40",-66.14422,49.17646,"","f","After Hatch Year",392,"3D"
"8980","VA-2020-84","2021-07-11 19:01:20",-66.14324,49.17649,"","f","After Hatch Year",387,"3D"
"8981","VA-2020-84","2021-07-14 01:59:28",-66.13759,49.17623,"","f","After Hatch Year",396,"3D"
"8982","VA-2020-84","2021-07-24 13:00:48",-66.14358,49.1762,"","f","After Hatch Year",394,"3D"
"8983","VA-2020-84","2021-07-26 18:59:12",-66.14409,49.17567,"","f","After Hatch Year",406,"3D"
"8984","VA-2020-84","2021-07-29 02:01:36",-66.14312,49.17577,"","f","After Hatch Year",20,"3D"
"8985","VA-2020-84","2021-08-08 12:58:40",-66.14429,49.176,"","f","After Hatch Year",399,"3D"
"8986","VA-2020-84","2021-08-10 19:01:20",-66.14424,49.17564,"","f","After Hatch Year",387,"3D"
"8987","VA-2020-84","2021-08-13 01:59:28",-66.1415,49.17244,"","f","After Hatch Year",378,"3D"
"8988","VA-2020-84","2021-08-23 13:00:48",-66.14626,49.17418,"","f","After Hatch Year",320,"3D"
"8989","VA-2020-84","2021-08-28 02:01:36",-66.14437,49.17551,"","f","After Hatch Year",397,"3D"
"8990","VA-2020-84","2021-09-07 12:58:40",-66.14619,49.20129,"","f","After Hatch Year",218,"3D"
"8991","VA-2020-85","2020-12-17 08:59:44",-77.01385,37.42552,"","f","After Hatch Year",33,"2D"
"8992","VA-2020-85","2020-12-17 17:57:20",-77.01539,37.42606,"","f","After Hatch Year",14,"3D"
"8993","VA-2020-85","2020-12-18 08:02:08",-77.01526,37.42604,"","f","After Hatch Year",7,"3D"
"8994","VA-2020-85","2020-12-18 17:59:28",-77.01116,37.42709,"","f","After Hatch Year",26,"3D"
"8995","VA-2020-85","2020-12-18 23:02:24",-77.01067,37.4267,"","f","After Hatch Year",-36,"3D"
"8996","VA-2020-85","2020-12-19 20:01:04",-77.00957,37.42714,"","f","After Hatch Year",-28,"3D"
"8997","VA-2020-85","2020-12-23 14:02:40",-77.00835,37.42657,"","f","After Hatch Year",33,"2D"
"8998","VA-2020-85","2020-12-30 14:00:32",-77.00578,37.42688,"","f","After Hatch Year",33,"2D"
"8999","VA-2020-86","2020-12-17 08:59:44",-77.01434,37.42642,"","f","After Hatch Year",181,"3D"
"9000","VA-2020-86","2020-12-17 14:02:40",-77.01413,37.42737,"","f","After Hatch Year",-20,"3D"
"9001","VA-2020-86","2020-12-17 18:01:36",-77.01418,37.42737,"","f","After Hatch Year",13,"3D"
"9002","VA-2020-86","2020-12-18 08:02:08",-77.01424,37.42762,"","f","After Hatch Year",-39,"3D"
"9003","VA-2020-86","2020-12-18 17:59:28",-76.98313,37.44516,"","f","After Hatch Year",24,"3D"
"9004","VA-2020-86","2020-12-18 23:02:24",-76.98344,37.44531,"","f","After Hatch Year",42,"3D"
"9005","VA-2020-86","2020-12-19 20:01:04",-76.98323,37.44508,"","f","After Hatch Year",33,"2D"
"9006","VA-2020-86","2020-12-22 02:59:12",-76.983,37.44511,"","f","After Hatch Year",39,"3D"
"9007","VA-2020-86","2020-12-23 14:02:40",-76.98344,37.44531,"","f","After Hatch Year",70,"3D"
"9008","VA-2020-86","2020-12-25 20:01:04",-76.98331,37.44518,"","f","After Hatch Year",43,"3D"
"9009","VA-2020-86","2020-12-30 14:00:32",-76.98415,37.43489,"","f","After Hatch Year",27,"3D"
"9010","VA-2020-86","2021-01-04 20:01:04",-76.97704,37.44173,"","f","After Hatch Year",34,"3D"
"9011","VA-2020-86","2021-01-10 03:01:20",-76.98318,37.44529,"","f","After Hatch Year",14,"3D"
"9012","VA-2020-86","2021-01-14 14:02:40",-76.98344,37.44495,"","f","After Hatch Year",23,"3D"
"9013","VA-2020-86","2021-01-19 20:03:12",-76.98336,37.44513,"","f","After Hatch Year",33,"2D"
"9014","VA-2020-86","2021-01-25 02:59:12",-76.98215,37.44383,"","f","After Hatch Year",14,"3D"
"9015","VA-2020-86","2021-01-29 14:00:32",-76.9837,37.44477,"","f","After Hatch Year",44,"3D"
"9016","VA-2020-86","2021-02-03 20:01:04",-76.98364,37.44464,"","f","After Hatch Year",29,"3D"
"9017","VA-2020-86","2021-02-09 03:01:20",-76.98318,37.44751,"","f","After Hatch Year",9,"3D"
"9018","VA-2020-86","2021-02-13 13:58:24",-76.98357,37.4447,"","f","After Hatch Year",56,"3D"
"9019","VA-2020-87","2020-12-15 08:59:44",-77.01431,37.42762,"","f","Hatch Year",33,"2D"
"9020","VA-2020-87","2020-12-15 17:57:20",-77.01403,37.42737,"","f","Hatch Year",9,"3D"
"9021","VA-2020-87","2020-12-16 10:01:36",-77.01405,37.42744,"","f","Hatch Year",33,"2D"
"9022","VA-2020-87","2020-12-17 14:02:40",-77.01587,37.43533,"","f","Hatch Year",-52,"3D"
"9023","VA-2020-87","2020-12-19 20:01:04",-77.01543,37.43574,"","f","Hatch Year",-57,"3D"
"9024","VA-2020-87","2020-12-22 02:59:12",-77.01687,37.4363,"","f","Hatch Year",9,"3D"
"9025","VA-2020-87","2020-12-23 13:58:24",-77.01705,37.43617,"","f","Hatch Year",12,"3D"
"9026","VA-2020-87","2020-12-30 14:00:32",-77.01733,37.43538,"","f","Hatch Year",-19,"3D"
"9027","VA-2020-87","2021-03-31 14:02:40",-77.0173,37.4352,"","f","Hatch Year",33,"2D"
"9028","VA-2020-87","2021-04-02 19:01:20",-77.01746,37.43512,"","f","Hatch Year",-2,"3D"
"9029","VA-2020-87","2021-04-06 14:02:40",-77.01741,37.43512,"","f","Hatch Year",33,"2D"
"9030","VA-2020-87","2021-04-08 19:01:20",-77.01728,37.43548,"","f","Hatch Year",-19,"3D"
"9031","VA-2020-90","2020-12-19 07:55:44",-75.95435,37.13363,"","f","Hatch Year",18,"3D"
"9032","VA-2020-90","2020-12-23 14:02:40",-75.95414,37.13826,"","f","Hatch Year",34,"2D"
"9033","VA-2020-90","2020-12-30 14:00:32",-75.95514,37.13865,"","f","Hatch Year",34,"2D"
"9034","VA-2020-90","2021-01-10 02:57:04",-75.94579,37.1334,"","f","Hatch Year",15,"3D"
"9035","VA-2020-90","2021-01-14 14:02:40",-75.95383,37.13929,"","f","Hatch Year",34,"2D"
"9036","VA-2020-90","2021-01-19 19:58:56",-75.95475,37.13873,"","f","Hatch Year",-7,"3D"
"9037","VA-2021-91","2021-01-10 03:01:20",-78.08818,37.06421,"NEED DATA","","",33,"2D"
"9038","VA-2021-91","2021-01-14 13:58:24",-78.08728,37.06523,"NEED DATA","","",40,"3D"
"9039","VA-2021-91","2021-01-25 02:59:12",-78.08779,37.06482,"NEED DATA","","",134,"3D"
"9040","VA-2021-91","2021-03-03 03:01:20",-77.01528,37.44424,"NEED DATA","","",27,"3D"
"9041","VA-2021-91","2021-03-15 03:09:52",-76.70284,40.37961,"NEED DATA","","",149,"3D"
"9042","VA-2021-91","2021-03-16 14:00:32",-76.70476,40.37802,"NEED DATA","","",137,"3D"
"9043","VA-2021-91","2021-03-19 03:01:20",-76.7047,40.37787,"NEED DATA","","",163,"3D"
"9044","VA-2021-91","2021-03-20 19:58:56",-76.70465,40.3779,"NEED DATA","","",153,"3D"
"9045","VA-2021-91","2021-03-23 03:01:20",-79.02319,42.12653,"NEED DATA","","",551,"3D"
"9046","VA-2021-91","2021-03-31 03:01:20",-79.00691,42.10577,"NEED DATA","","",587,"3D"
"9047","VA-2021-91","2021-04-01 14:00:32",-79.00704,42.10546,"NEED DATA","","",587,"3D"
"9048","VA-2021-91","2021-04-04 03:01:20",-79.00706,42.10541,"NEED DATA","","",600,"3D"
"9049","VA-2021-91","2021-04-05 19:58:56",-79.00704,42.10548,"NEED DATA","","",588,"3D"
"9050","VA-2021-91","2021-04-08 03:01:20",-79.00701,42.10528,"NEED DATA","","",581,"3D"
"9051","VA-2021-91","2021-04-09 14:00:32",-76.12679,45.33308,"NEED DATA","","",161,"3D"
"9052","VA-2021-91","2021-04-12 03:01:20",-73.48105,46.33012,"NEED DATA","","",173,"3D"
"9053","VA-2021-91","2021-04-28 03:01:20",-73.48061,46.32982,"NEED DATA","","",167,"3D"
"9054","VA-2021-91","2021-04-29 19:58:56",-73.58048,46.3046,"NEED DATA","","",222,"3D"
"9055","VA-2021-91","2021-05-02 03:01:20",-73.57961,46.32017,"NEED DATA","","",139,"3D"
"9056","VA-2021-92","2021-01-10 03:01:20",-78.08831,37.06451,"NEED DATA","","",51,"3D"
"9057","VA-2021-92","2021-01-14 14:02:40",-78.08723,37.06518,"NEED DATA","","",34,"3D"
"9058","VA-2021-92","2021-02-27 03:01:20",-77.96963,38.01711,"NEED DATA","","",33,"2D"
"9059","VA-2021-92","2021-02-28 14:00:32",-77.96865,38.01594,"NEED DATA","","",33,"2D"
"9060","VA-2021-92","2021-03-03 02:57:04",-77.96893,38.01512,"NEED DATA","","",148,"3D"
"9061","VA-2021-92","2021-03-04 19:58:56",-77.3818,38.05047,"NEED DATA","","",-18,"3D"
"9062","VA-2021-92","2021-03-20 19:58:56",-77.75175,38.46516,"NEED DATA","","",101,"3D"
"9063","VA-2021-92","2021-03-23 03:01:20",-77.75192,38.46529,"NEED DATA","","",98,"3D"
"9064","VA-2021-92","2021-03-24 14:00:32",-77.75251,38.46611,"NEED DATA","","",90,"3D"
"9065","VA-2021-92","2021-03-27 03:01:20",-77.75218,38.46614,"NEED DATA","","",114,"3D"
"9066","VA-2021-92","2021-03-28 19:58:56",-77.75246,38.46609,"NEED DATA","","",105,"3D"
"9067","VA-2021-92","2021-03-31 03:01:20",-77.75208,38.46629,"NEED DATA","","",13,"3D"
"9068","VA-2021-92","2021-04-01 14:00:32",-76.44796,41.84055,"NEED DATA","","",413,"3D"
"9069","VA-2021-92","2021-04-04 03:01:20",-76.44044,41.84001,"NEED DATA","","",388,"3D"
"9070","VA-2021-92","2021-04-05 19:58:56",-76.44796,41.84058,"NEED DATA","","",418,"3D"
"9071","VA-2021-92","2021-04-08 03:01:20",-76.44883,41.84091,"NEED DATA","","",404,"3D"
"9072","VA-2021-92","2021-04-09 14:00:32",-76.44807,41.84065,"NEED DATA","","",413,"3D"
"9073","VA-2021-92","2021-04-12 03:01:20",-76.45129,41.84109,"NEED DATA","","",434,"3D"
"9074","VA-2021-92","2021-04-13 19:58:56",-76.44425,41.83328,"NEED DATA","","",420,"3D"
"9075","VA-2021-92","2021-04-16 03:01:20",-76.45083,41.84116,"NEED DATA","","",418,"3D"
"9076","VA-2021-92","2021-04-17 14:00:32",-76.44814,41.84063,"NEED DATA","","",402,"3D"
"9077","VA-2021-92","2021-04-20 03:01:20",-71.96113,44.8198,"NEED DATA","","",1751,"3D"
"9078","VA-2021-92","2021-04-21 19:58:56",-67.9875,48.4282,"NEED DATA","","",151,"3D"
"9079","VA-2021-92","2021-04-24 03:01:20",-66.89612,48.02546,"NEED DATA","","",165,"3D"
"9080","VA-2021-92","2021-04-25 14:00:32",-66.52464,48.6203,"NEED DATA","","",473,"3D"
"9081","VA-2021-92","2021-04-28 03:01:20",-66.52499,48.62004,"NEED DATA","","",466,"3D"
"9082","VA-2021-92","2021-04-29 19:58:56",-66.52553,48.61997,"NEED DATA","","",481,"3D"
"9083","VA-2021-92","2021-05-02 03:01:20",-66.52522,48.62015,"NEED DATA","","",477,"3D"
"9084","VA-2021-92","2021-05-03 14:00:32",-66.52532,48.62004,"NEED DATA","","",495,"3D"
"9085","VA-2021-92","2021-05-07 19:58:56",-66.52517,48.62004,"NEED DATA","","",481,"3D"
"9086","VA-2021-92","2021-05-10 03:01:20",-66.5253,48.62009,"NEED DATA","","",464,"3D"
"9087","VA-2021-92","2021-05-11 14:00:32",-66.5252,48.62007,"NEED DATA","","",480,"3D"
"9088","VA-2021-92","2021-05-14 03:01:20",-66.52517,48.62015,"NEED DATA","","",467,"3D"
