"","ID","time","lon","lat","tagtype","sex","age","height_above_wgs84","fix","point_state"
"8735","RI-2020-45","2021-04-03 18:59:12",-81.474678,40.5582733,"4g- Hybrid","f","After Second Year",295,"3D","Point state: Migratory (spring)"
"8736","RI-2020-45","2021-04-05 15:00:16",-81.4746017,40.5582962,"4g- Hybrid","f","After Second Year",281,"3D","Point state: Migratory (spring)"
"8737","RI-2020-45","2021-04-07 18:59:12",-79.7905807,41.8297997,"4g- Hybrid","f","After Second Year",455,"3D","Point state: Migratory (spring)"
"8738","RI-2020-45","2021-04-09 15:00:16",-79.4121323,42.4271469,"4g- Hybrid","f","After Second Year",202,"3D","Point state: Migratory (spring)"
"8739","RI-2020-45","2021-04-11 18:59:12",-79.4124146,42.4279175,"4g- Hybrid","f","After Second Year",194,"3D","Point state: Migratory (spring)"
"8740","RI-2020-45","2021-04-13 15:00:16",-79.4120331,42.4273529,"4g- Hybrid","f","After Second Year",197,"3D","Point state: Migratory (spring)"
"8741","RI-2020-45","2021-04-15 18:59:12",-79.4120102,42.4273262,"4g- Hybrid","f","After Second Year",192,"3D","Point state: Migratory (spring)"
"8742","RI-2020-45","2021-04-17 15:00:16",-79.4120102,42.4273262,"4g- Hybrid","f","After Second Year",197,"3D","Point state: Migratory (spring)"
"8743","RI-2020-45","2021-04-19 18:59:12",-79.4120102,42.4273033,"4g- Hybrid","f","After Second Year",194,"3D","Point state: Migratory (spring)"
"8744","RI-2020-45","2021-04-21 15:00:16",-79.417717,42.4162941,"4g- Hybrid","f","After Second Year",218,"3D","Point state: Migratory (spring)"
"8745","RI-2021-46","2021-08-26 14:02:40",-71.6760712,41.4348679,"5g- RI Nesting","f","After Hatch Year",26,"3D","Point state: Stationary"
"8746","RI-2021-46","2021-08-26 14:41:04",-71.6760712,41.4348946,"5g- RI Nesting","f","After Hatch Year",28,"3D","Point state: Stationary"
"8747","RI-2021-46","2021-08-27 00:59:44",-71.6760178,41.4348946,"5g- RI Nesting","f","After Hatch Year",31,"3D","Point state: Stationary"
"8748","RI-2021-46","2021-08-27 01:42:24",-71.6760178,41.4348946,"5g- RI Nesting","f","After Hatch Year",30,"3D","Point state: Stationary"
"8749","RI-2021-46","2021-11-10 14:53:52",-71.6894836,41.4743156,"5g- RI Nesting","f","After Hatch Year",47,"3D","Point state: Stationary"
"8750","RI-2021-46","2021-11-17 15:00:16",-79.0137711,43.0106239,"5g- RI Nesting","f","After Hatch Year",178,"3D","Point state: Migratory (fall)"
"8751","RI-2021-46","2021-11-24 14:58:08",-78.5159302,40.8323212,"5g- RI Nesting","f","After Hatch Year",553,"3D","Point state: Migratory (fall)"
"8752","RI-2021-46","2021-12-01 15:00:16",-78.5112686,40.8378487,"5g- RI Nesting","f","After Hatch Year",558,"3D","Point state: Migratory (fall)"
"8753","RI-2021-46","2021-12-08 14:58:08",-78.5176926,40.831192,"5g- RI Nesting","f","After Hatch Year",574,"3D","Point state: Migratory (fall)"
"8754","RI-2021-46","2021-12-15 15:00:16",-78.7269516,40.6887283,"5g- RI Nesting","f","After Hatch Year",491,"3D","Point state: Migratory (fall)"
"8755","RI-2021-46","2021-12-29 15:00:16",-79.3990555,36.7208328,"5g- RI Nesting","f","After Hatch Year",233,"3D","Point state: Stationary"
"8756","RI-2021-46","2022-01-01 15:02:24",-79.3960037,36.7215233,"5g- RI Nesting","f","After Hatch Year",235,"3D","Point state: Stationary"
"8757","RI-2021-46","2022-01-03 19:01:20",-79.3991547,36.7208061,"5g- RI Nesting","f","After Hatch Year",226,"3D","Point state: Stationary"
"8758","RI-2021-46","2022-01-05 15:02:24",-79.3993073,36.7207794,"5g- RI Nesting","f","After Hatch Year",216,"3D","Point state: Stationary"
"8759","RI-2021-46","2022-01-07 19:01:20",-79.3989258,36.7211914,"5g- RI Nesting","f","After Hatch Year",195,"3D","Point state: Stationary"
"8760","RI-2021-46","2022-01-09 15:02:24",-79.3992844,36.7206802,"5g- RI Nesting","f","After Hatch Year",229,"3D","Point state: Stationary"
"8761","RI-2021-46","2022-01-11 19:01:20",-79.3990021,36.7210617,"5g- RI Nesting","f","After Hatch Year",227,"3D","Point state: Stationary"
"8762","RI-2021-46","2022-01-13 15:02:24",-79.3926544,36.7192459,"5g- RI Nesting","f","After Hatch Year",236,"3D","Point state: Stationary"
"8763","RI-2021-46","2022-01-15 19:01:20",-79.3904495,36.703167,"5g- RI Nesting","f","After Hatch Year",226,"3D","Point state: Stationary"
"8764","RI-2021-46","2022-01-17 15:02:24",-79.3988724,36.7211647,"5g- RI Nesting","f","After Hatch Year",217,"3D","Point state: Stationary"
"8765","RI-2021-46","2022-01-19 19:01:20",-79.3991776,36.7207794,"5g- RI Nesting","f","After Hatch Year",200,"3D","Point state: Stationary"
"8766","RI-2021-46","2022-01-21 15:02:24",-79.3990021,36.721241,"5g- RI Nesting","f","After Hatch Year",295,"3D","Point state: Stationary"
"8767","RI-2021-46","2022-01-23 19:01:20",-79.3988495,36.7210121,"5g- RI Nesting","f","After Hatch Year",209,"3D","Point state: Stationary"
"8768","RI-2021-46","2022-01-25 15:02:24",-79.3987198,36.7211914,"5g- RI Nesting","f","After Hatch Year",224,"3D","Point state: Stationary"
"8769","RI-2021-46","2022-01-27 19:01:20",-79.3986206,36.7212143,"5g- RI Nesting","f","After Hatch Year",167,"3D","Point state: Stationary"
"8770","RI-2021-46","2022-01-29 15:02:24",-79.3984375,36.72155,"5g- RI Nesting","f","After Hatch Year",231,"3D","Point state: Stationary"
"8771","RI-2021-46","2022-02-04 19:01:20",-79.3989258,36.7210617,"5g- RI Nesting","f","After Hatch Year",217,"3D","Point state: Stationary"
"8772","RI-2021-46","2022-02-06 15:02:24",-79.3986969,36.7211647,"5g- RI Nesting","f","After Hatch Year",211,"3D","Point state: Stationary"
"8773","RI-2021-46","2022-02-08 19:01:20",-79.3987961,36.7210884,"5g- RI Nesting","f","After Hatch Year",225,"3D","Point state: Stationary"
"8774","RI-2021-46","2022-02-10 15:02:24",-79.3962097,36.7177849,"5g- RI Nesting","f","After Hatch Year",32,"2D","Point state: Stationary"
"8775","RI-2021-46","2022-02-12 19:01:20",-78.2282867,39.5851402,"5g- RI Nesting","f","After Hatch Year",265,"3D","Point state: Foray loop"
"8776","RI-2021-46","2022-02-14 15:02:24",-78.5144958,37.7949829,"5g- RI Nesting","f","After Hatch Year",109,"3D","Point state: Foray loop"
"8777","RI-2021-46","2022-02-16 19:01:20",-79.4295197,36.7216759,"5g- RI Nesting","f","After Hatch Year",229,"3D","Point state: Stationary"
"8778","RI-2021-46","2022-02-18 15:02:24",-79.3990555,36.7213173,"5g- RI Nesting","f","After Hatch Year",185,"3D","Point state: Stationary"
"8779","RI-2021-46","2022-02-20 19:01:20",-79.3989792,36.7211151,"5g- RI Nesting","f","After Hatch Year",231,"3D","Point state: Stationary"
"8780","RI-2021-46","2022-02-22 15:02:24",-79.3987732,36.721035,"5g- RI Nesting","f","After Hatch Year",236,"3D","Point state: Stationary"
"8781","RI-2021-46","2022-02-24 19:01:20",-79.3989258,36.7211151,"5g- RI Nesting","f","After Hatch Year",221,"3D","Point state: Stationary"
"8782","RI-2021-46","2022-02-26 15:02:24",-79.3987427,36.7211151,"5g- RI Nesting","f","After Hatch Year",232,"3D","Point state: Stationary"
"8783","RI-2021-46","2022-02-28 19:01:20",-79.3989258,36.7211647,"5g- RI Nesting","f","After Hatch Year",225,"3D","Point state: Stationary"
"8784","RI-2021-46","2022-03-02 15:02:24",-78.5921402,40.7112846,"5g- RI Nesting","f","After Hatch Year",33,"2D","Point state: Migratory (spring)"
"8785","RI-2021-46","2022-03-04 19:01:20",-78.9471893,40.9479027,"5g- RI Nesting","f","After Hatch Year",33,"2D","Point state: Migratory (spring)"
"8786","RI-2021-46","2022-03-06 14:58:08",-79.0903397,41.1677322,"5g- RI Nesting","f","After Hatch Year",113,"3D","Point state: Migratory (spring)"
"8787","RI-2021-46","2022-03-08 19:01:20",-78.7754135,40.8964996,"5g- RI Nesting","f","After Hatch Year",508,"3D","Point state: Migratory (spring)"
"8788","RI-2021-46","2022-03-10 15:02:24",-78.7755356,40.8965263,"5g- RI Nesting","f","After Hatch Year",470,"3D","Point state: Migratory (spring)"
"8789","RI-2021-46","2022-03-14 15:02:24",-77.4994583,38.7956619,"5g- RI Nesting","f","After Hatch Year",51,"3D","Point state: Migratory (spring)"
"8790","RI-2021-46","2022-03-16 19:01:20",-78.7413406,40.9557114,"5g- RI Nesting","f","After Hatch Year",629,"3D","Point state: Migratory (spring)"
"8791","RI-2021-46","2022-03-18 15:02:24",-78.7483292,40.9524879,"5g- RI Nesting","f","After Hatch Year",670,"3D","Point state: Migratory (spring)"
"8792","RI-2021-46","2022-03-20 19:01:20",-78.7487106,40.9525375,"5g- RI Nesting","f","After Hatch Year",675,"3D","Point state: Migratory (spring)"
"8793","RI-2021-46","2022-03-26 15:02:24",-78.7491226,40.9524612,"5g- RI Nesting","f","After Hatch Year",686,"3D","Point state: Migratory (spring)"
"8794","RI-2021-46","2022-03-28 19:01:20",-78.7484055,40.9524612,"5g- RI Nesting","f","After Hatch Year",679,"3D","Point state: Migratory (spring)"
"8795","RI-2021-46","2022-03-30 15:02:24",-78.7475052,40.9529457,"5g- RI Nesting","f","After Hatch Year",137,"3D","Point state: Migratory (spring)"
"8796","RI-2021-46","2022-04-01 19:01:20",-78.7480164,40.9520264,"5g- RI Nesting","f","After Hatch Year",684,"3D","Point state: Migratory (spring)"
"8797","RI-2021-46","2022-04-03 15:02:24",-78.7480927,40.952179,"5g- RI Nesting","f","After Hatch Year",665,"3D","Point state: Migratory (spring)"
"8798","RI-2021-46","2022-04-05 19:01:20",-75.7793121,42.6002579,"5g- RI Nesting","f","After Hatch Year",528,"3D","Point state: Migratory (spring)"
"8799","RI-2021-47","2021-09-01 14:02:40",-71.5854187,41.6366196,"5g- RI Nesting","f","After Hatch Year",95,"3D","Point state: Stationary"
"8800","RI-2021-47","2021-09-01 14:41:04",-71.5853729,41.6366959,"5g- RI Nesting","f","After Hatch Year",123,"3D","Point state: Stationary"
"8801","RI-2021-47","2021-09-02 00:59:44",-71.5832977,41.6431999,"5g- RI Nesting","f","After Hatch Year",122,"3D","Point state: Stationary"
"8802","RI-2021-47","2021-09-02 01:42:24",-71.583374,41.642971,"5g- RI Nesting","f","After Hatch Year",93,"3D","Point state: Stationary"
"8803","RI-2021-47","2021-11-10 14:58:08",-71.6662903,41.4468231,"5g- RI Nesting","f","After Hatch Year",34,"3D","Point state: Migratory (fall)"
"8804","RI-2021-47","2021-11-17 15:00:16",-71.6857452,41.4392433,"5g- RI Nesting","f","After Hatch Year",44,"3D","Point state: Migratory (fall)"
"8805","RI-2021-47","2021-11-24 15:02:24",-71.6862564,41.4396019,"5g- RI Nesting","f","After Hatch Year",120,"3D","Point state: Migratory (fall)"
"8806","RI-2021-47","2021-12-01 15:00:16",-71.6861801,41.4399872,"5g- RI Nesting","f","After Hatch Year",97,"3D","Point state: Migratory (fall)"
"8807","RI-2021-47","2021-12-08 15:02:24",-71.6857986,41.4401398,"5g- RI Nesting","f","After Hatch Year",38,"3D","Point state: Migratory (fall)"
"8808","RI-2021-47","2021-12-15 15:00:16",-71.6857224,41.4401665,"5g- RI Nesting","f","After Hatch Year",10,"3D","Point state: Migratory (fall)"
"8809","RI-2021-47","2021-12-22 14:58:08",-71.6859,41.4397,"5g- RI Nesting","f","After Hatch Year",12,"3D","Point state: Migratory (fall)"
"8810","RI-2021-47","2021-12-29 15:00:16",-71.6855164,41.4382973,"5g- RI Nesting","f","After Hatch Year",17,"3D","Point state: Migratory (fall)"
"8811","RI-2021-47","2022-01-01 15:02:24",-71.6855164,41.4381943,"5g- RI Nesting","f","After Hatch Year",4,"3D","Point state: Migratory (fall)"
"8812","RI-2021-47","2022-01-03 19:01:20",-71.6857452,41.4401932,"5g- RI Nesting","f","After Hatch Year",17,"3D","Point state: Migratory (fall)"
"8813","RI-2021-47","2022-01-05 15:02:24",-71.6854,41.4383,"5g- RI Nesting","f","After Hatch Year",6,"3D","Point state: Migratory (fall)"
"8814","RI-2021-47","2022-01-07 19:01:20",-71.6854,41.4383,"5g- RI Nesting","f","After Hatch Year",24,"3D","Point state: Migratory (fall)"
"8815","RI-2021-47","2022-01-09 15:02:24",-74.3527069,39.9155083,"5g- RI Nesting","f","After Hatch Year",34,"2D","Point state: Migratory (fall)"
"8816","RI-2021-47","2022-01-11 19:01:20",-74.3437424,39.9363976,"5g- RI Nesting","f","After Hatch Year",47,"3D","Point state: Migratory (fall)"
"8817","RI-2021-47","2022-01-13 15:02:24",-74.3441544,39.9365234,"5g- RI Nesting","f","After Hatch Year",48,"3D","Point state: Migratory (fall)"
"8818","RI-2021-47","2022-01-15 19:01:20",-74.3439484,39.9368324,"5g- RI Nesting","f","After Hatch Year",45,"3D","Point state: Migratory (fall)"
"8819","RI-2021-47","2022-01-17 15:02:24",-74.3438492,39.9367294,"5g- RI Nesting","f","After Hatch Year",28,"3D","Point state: Migratory (fall)"
"8820","RI-2021-47","2022-01-19 19:01:20",-74.3440247,39.9371376,"5g- RI Nesting","f","After Hatch Year",-6,"3D","Point state: Migratory (fall)"
"8821","RI-2021-47","2022-01-21 15:02:24",-74.3434372,39.9382133,"5g- RI Nesting","f","After Hatch Year",34,"2D","Point state: Migratory (fall)"
"8822","RI-2021-47","2022-01-23 19:01:20",-74.3442841,39.936039,"5g- RI Nesting","f","After Hatch Year",41,"3D","Point state: Migratory (fall)"
"8823","RI-2021-47","2022-01-25 15:02:24",-74.3440475,39.9366798,"5g- RI Nesting","f","After Hatch Year",45,"3D","Point state: Migratory (fall)"
"8824","RI-2021-47","2022-01-27 19:01:20",-74.3442841,39.9364243,"5g- RI Nesting","f","After Hatch Year",38,"3D","Point state: Migratory (fall)"
"8825","RI-2021-47","2022-01-29 15:02:24",-74.3431015,39.9379845,"5g- RI Nesting","f","After Hatch Year",58,"3D","Point state: Migratory (fall)"
"8826","RI-2021-47","2022-01-31 19:01:20",-74.8845978,38.999054,"5g- RI Nesting","f","After Hatch Year",-1,"3D","Point state: Migratory (fall)"
"8827","RI-2021-47","2022-02-10 15:02:24",-74.8837509,38.9974899,"5g- RI Nesting","f","After Hatch Year",3,"3D","Point state: Migratory (fall)"
"8828","RI-2021-47","2022-02-12 19:01:20",-74.1937256,39.876339,"5g- RI Nesting","f","After Hatch Year",40,"3D","Point state: Migratory (fall)"
"8829","RI-2021-47","2022-02-14 15:02:24",-74.8256378,39.2396927,"5g- RI Nesting","f","After Hatch Year",31,"3D","Point state: Migratory (fall)"
"8830","RI-2021-47","2022-02-16 19:01:20",-74.7296371,39.0830994,"5g- RI Nesting","f","After Hatch Year",18,"3D","Point state: Migratory (fall)"
"8831","RI-2021-47","2022-02-18 15:02:24",-74.726799,39.0879364,"5g- RI Nesting","f","After Hatch Year",0,"3D","Point state: Migratory (fall)"
"8832","RI-2021-47","2022-02-20 19:01:20",-74.7273331,39.0878334,"5g- RI Nesting","f","After Hatch Year",34,"2D","Point state: Migratory (fall)"
"8833","RI-2021-48","2021-08-30 14:02:40",-71.5114136,41.4777985,"5g- RI Nesting","f","After Hatch Year",41,"3D","Point state: Stationary"
"8834","RI-2021-48","2021-08-30 14:41:04",-71.5113831,41.4776955,"5g- RI Nesting","f","After Hatch Year",57,"3D","Point state: Stationary"
"8835","RI-2021-48","2021-08-31 00:59:44",-71.5113373,41.4777489,"5g- RI Nesting","f","After Hatch Year",64,"3D","Point state: Stationary"
"8836","RI-2021-48","2021-08-31 01:42:24",-71.5114899,41.4776459,"5g- RI Nesting","f","After Hatch Year",48,"3D","Point state: Stationary"
"8837","RI-2021-48","2021-11-10 14:58:08",-78.5306244,34.3651466,"5g- RI Nesting","f","After Hatch Year",23,"3D","Point state: Stationary"
"8838","RI-2021-48","2021-11-17 15:00:16",-78.639679,34.3188095,"5g- RI Nesting","f","After Hatch Year",33,"3D","Point state: Stationary"
"8839","RI-2021-48","2021-11-24 15:02:24",-78.6400909,34.3184776,"5g- RI Nesting","f","After Hatch Year",33,"2D","Point state: Stationary"
"8840","RI-2021-48","2021-12-01 15:00:16",-78.6432114,34.3171463,"5g- RI Nesting","f","After Hatch Year",-6,"3D","Point state: Stationary"
"8841","RI-2021-48","2022-01-07 19:01:20",-78.6431885,34.3179893,"5g- RI Nesting","f","After Hatch Year",33,"2D","Point state: Stationary"
"8842","RI-2021-48","2022-01-31 19:01:20",-78.6431885,34.3179131,"5g- RI Nesting","f","After Hatch Year",33,"2D","Point state: Stationary"
"8843","RI-2021-49","2021-09-05 14:02:40",-71.579689,41.6377487,"5g- RI Nesting","f","After Hatch Year",95,"3D","Point state: Stationary"
"8844","RI-2021-49","2021-09-05 14:41:04",-71.5797653,41.6376953,"5g- RI Nesting","f","After Hatch Year",82,"3D","Point state: Stationary"
"8845","RI-2021-49","2021-09-06 00:59:44",-71.5796356,41.6438904,"5g- RI Nesting","f","After Hatch Year",95,"3D","Point state: Stationary"
"8846","RI-2021-49","2021-09-06 01:42:24",-71.5796356,41.6438904,"5g- RI Nesting","f","After Hatch Year",93,"3D","Point state: Stationary"
"8847","RI-2021-49","2021-11-10 14:53:52",-81.7011337,42.4511108,"5g- RI Nesting","f","After Hatch Year",195,"3D","Point state: Migratory (fall)"
"8848","RI-2021-49","2021-11-17 15:00:16",-87.0206833,41.4952316,"5g- RI Nesting","f","After Hatch Year",245,"3D","Point state: Migratory (fall)"
"8849","RI-2021-49","2021-11-24 14:58:08",-95.5226212,35.449894,"5g- RI Nesting","f","After Hatch Year",179,"3D","Point state: Stationary"
"8850","RI-2021-49","2021-12-08 14:58:08",-95.5210342,35.4477425,"5g- RI Nesting","f","After Hatch Year",183,"3D","Point state: Stationary"
"8851","RI-2021-49","2021-12-29 15:00:16",-95.5209885,35.4478226,"5g- RI Nesting","f","After Hatch Year",192,"3D","Point state: Stationary"
"8852","RI-2021-49","2022-01-01 15:02:24",-95.5211105,35.4478455,"5g- RI Nesting","f","After Hatch Year",26,"2D","Point state: Stationary"
"8853","RI-2021-49","2022-01-03 19:01:20",-95.5209579,35.4477692,"5g- RI Nesting","f","After Hatch Year",198,"3D","Point state: Stationary"
"8854","RI-2021-49","2022-01-05 15:02:24",-95.5210342,35.4477959,"5g- RI Nesting","f","After Hatch Year",205,"3D","Point state: Stationary"
"8855","RI-2021-49","2022-01-07 19:01:20",-95.5210876,35.4477692,"5g- RI Nesting","f","After Hatch Year",203,"3D","Point state: Stationary"
"8856","RI-2021-49","2022-01-09 15:02:24",-95.5204239,35.4472847,"5g- RI Nesting","f","After Hatch Year",38,"3D","Point state: Stationary"
"8857","RI-2021-49","2022-01-19 19:01:20",-95.5210342,35.4477425,"5g- RI Nesting","f","After Hatch Year",189,"3D","Point state: Stationary"
"8858","RI-2021-49","2022-01-21 15:02:24",-95.5210342,35.4477959,"5g- RI Nesting","f","After Hatch Year",191,"3D","Point state: Stationary"
"8859","RI-2021-49","2022-01-23 19:01:20",-95.5210342,35.4477692,"5g- RI Nesting","f","After Hatch Year",187,"3D","Point state: Stationary"
"8860","RI-2021-49","2022-01-25 15:02:24",-95.5231628,35.4480019,"5g- RI Nesting","f","After Hatch Year",26,"2D","Point state: Stationary"
"8861","RI-2021-49","2022-03-18 15:02:24",-95.5210114,35.4477692,"5g- RI Nesting","f","After Hatch Year",203,"3D","Point state: Stationary"
"8862","RI-2021-49","2022-03-20 19:01:20",-95.5209885,35.4477959,"5g- RI Nesting","f","After Hatch Year",196,"3D","Point state: Stationary"
"8863","RI-2021-50","2021-09-01 14:02:40",-71.5770264,41.6471405,"5g- RI Nesting","f","After Hatch Year",160,"3D","Point state: Stationary"
"8864","RI-2021-50","2021-09-01 14:41:04",-71.5773849,41.6474991,"5g- RI Nesting","f","After Hatch Year",107,"3D","Point state: Stationary"
"8865","RI-2021-50","2021-09-02 00:59:44",-71.5793762,41.6440697,"5g- RI Nesting","f","After Hatch Year",93,"3D","Point state: Stationary"
"8866","RI-2021-50","2021-09-02 01:42:24",-71.5793533,41.6440697,"5g- RI Nesting","f","After Hatch Year",96,"3D","Point state: Stationary"
"8867","RI-2021-50","2021-11-10 14:58:08",-71.5740051,41.6240005,"5g- RI Nesting","f","After Hatch Year",147,"3D","Point state: Stationary"
"8868","RI-2021-50","2021-11-17 15:00:16",-71.5741806,41.6240005,"5g- RI Nesting","f","After Hatch Year",83,"3D","Point state: Stationary"
"8869","RI-2021-50","2021-11-24 15:02:24",-71.5742569,41.6240768,"5g- RI Nesting","f","After Hatch Year",149,"3D","Point state: Stationary"
"8870","RI-2021-50","2021-12-01 15:00:16",-71.574028,41.6240768,"5g- RI Nesting","f","After Hatch Year",140,"3D","Point state: Stationary"
"8871","RI-2021-50","2021-12-08 15:02:24",-71.5735397,41.624485,"5g- RI Nesting","f","After Hatch Year",46,"3D","Point state: Stationary"
"8872","RI-2021-50","2021-12-15 15:00:16",-77.2279968,36.8591728,"5g- RI Nesting","f","After Hatch Year",30,"3D","Point state: Stationary"
"8873","RI-2021-50","2022-01-05 15:02:24",-77.2278671,36.8594055,"5g- RI Nesting","f","After Hatch Year",19,"3D","Point state: Stationary"
"8874","RI-2021-50","2022-01-07 19:01:20",-77.22789,36.8595581,"5g- RI Nesting","f","After Hatch Year",33,"2D","Point state: Stationary"
"8875","RI-2021-50","2022-01-09 15:02:24",-77.2279968,36.8596077,"5g- RI Nesting","f","After Hatch Year",12,"3D","Point state: Stationary"
"8876","RI-2021-50","2022-01-11 19:01:20",-77.2279663,36.8594322,"5g- RI Nesting","f","After Hatch Year",25,"3D","Point state: Stationary"
"8877","RI-2021-50","2022-01-13 15:02:24",-77.2278366,36.8595314,"5g- RI Nesting","f","After Hatch Year",44,"3D","Point state: Stationary"
"8878","RI-2021-50","2022-01-15 19:01:20",-77.2279968,36.8594818,"5g- RI Nesting","f","After Hatch Year",17,"3D","Point state: Stationary"
"8879","RI-2021-50","2022-01-17 15:02:24",-77.2277374,36.8593521,"5g- RI Nesting","f","After Hatch Year",63,"3D","Point state: Stationary"
"8880","RI-2021-50","2022-01-19 19:01:20",-77.2278671,36.8596077,"5g- RI Nesting","f","After Hatch Year",26,"3D","Point state: Stationary"
"8881","RI-2021-50","2022-01-21 15:02:24",-77.2279968,36.85989,"5g- RI Nesting","f","After Hatch Year",10,"3D","Point state: Stationary"
"8882","RI-2021-50","2022-01-23 19:01:20",-77.2279434,36.8596878,"5g- RI Nesting","f","After Hatch Year",31,"3D","Point state: Stationary"
"8883","RI-2021-50","2022-01-25 15:02:24",-77.2279434,36.8593521,"5g- RI Nesting","f","After Hatch Year",23,"3D","Point state: Stationary"
"8884","RI-2021-50","2022-01-27 19:01:20",-77.2275848,36.8592262,"5g- RI Nesting","f","After Hatch Year",0,"3D","Point state: Stationary"
"8885","RI-2021-50","2022-01-29 15:02:24",-77.2277908,36.8595581,"5g- RI Nesting","f","After Hatch Year",15,"3D","Point state: Stationary"
"8886","RI-2021-50","2022-01-31 19:01:20",-77.2279434,36.8594055,"5g- RI Nesting","f","After Hatch Year",88,"3D","Point state: Stationary"
"8887","RI-2021-50","2022-02-18 15:02:24",-77.2281952,36.8593292,"5g- RI Nesting","f","After Hatch Year",-4,"3D","Point state: Stationary"
"8888","RI-2021-50","2022-02-20 19:01:20",-77.22789,36.8595314,"5g- RI Nesting","f","After Hatch Year",20,"3D","Point state: Stationary"
"8889","RI-2021-50","2022-02-22 15:02:24",-77.2279968,36.8598137,"5g- RI Nesting","f","After Hatch Year",33,"3D","Point state: Stationary"
"8890","RI-2021-50","2022-02-24 19:01:20",-77.2279663,36.8599663,"5g- RI Nesting","f","After Hatch Year",31,"3D","Point state: Stationary"
"8891","RI-2021-50","2022-02-26 15:02:24",-77.2277908,36.8594055,"5g- RI Nesting","f","After Hatch Year",104,"3D","Point state: Stationary"
"8892","RI-2021-50","2022-02-28 19:01:20",-77.2279434,36.8596077,"5g- RI Nesting","f","After Hatch Year",24,"3D","Point state: Stationary"
"8893","RI-2021-50","2022-03-02 15:02:24",-77.2278366,36.8594818,"5g- RI Nesting","f","After Hatch Year",26,"3D","Point state: Stationary"
"8894","RI-2021-50","2022-03-04 19:01:20",-77.2283554,36.8593025,"5g- RI Nesting","f","After Hatch Year",35,"3D","Point state: Stationary"
"8895","RI-2021-50","2022-03-06 15:02:24",-74.9206924,41.0016136,"5g- RI Nesting","f","After Hatch Year",125,"3D","Point state: Migratory (spring)"
"8896","RI-2021-50","2022-03-08 19:01:20",-71.3955688,42.0596619,"5g- RI Nesting","f","After Hatch Year",34,"2D","Point state: Migratory (spring)"
"8897","RI-2021-50","2022-03-10 15:02:24",-71.6180344,41.8167686,"5g- RI Nesting","f","After Hatch Year",159,"3D","Point state: Migratory (spring)"
"8898","RI-2021-50","2022-03-12 19:01:20",-71.6179581,41.8167152,"5g- RI Nesting","f","After Hatch Year",176,"3D","Point state: Migratory (spring)"
"8899","RI-2021-52","2021-09-11 14:02:40",-71.5773087,41.6466064,"5g- RI Nesting ","f","Hatch Year",34,"2D","Point state: Stationary"
"8900","RI-2021-52","2021-09-11 14:41:04",-71.5774078,41.6461945,"5g- RI Nesting ","f","Hatch Year",47,"3D","Point state: Stationary"
"8901","RI-2021-52","2021-09-12 00:59:44",-71.5774078,41.64645,"5g- RI Nesting ","f","Hatch Year",66,"3D","Point state: Stationary"
"8902","RI-2021-52","2021-09-12 01:42:24",-71.5774612,41.6464272,"5g- RI Nesting ","f","Hatch Year",98,"3D","Point state: Stationary"
"8903","RI-2021-52","2021-11-10 14:58:08",-71.5583344,41.6566658,"5g- RI Nesting ","f","Hatch Year",110,"3D","Point state: Stationary"
"8904","RI-2021-52","2021-11-17 15:00:16",-71.5582352,41.6566162,"5g- RI Nesting ","f","Hatch Year",114,"3D","Point state: Stationary"
"8905","RI-2021-52","2021-11-24 15:02:24",-71.5596695,41.6573296,"5g- RI Nesting ","f","Hatch Year",96,"3D","Point state: Stationary"
"8906","RI-2021-52","2021-12-01 15:00:16",-71.5597153,41.6572533,"5g- RI Nesting ","f","Hatch Year",115,"3D","Point state: Stationary"
"8907","RI-2021-52","2021-12-08 15:02:24",-71.5596161,41.6573067,"5g- RI Nesting ","f","Hatch Year",100,"3D","Point state: Stationary"
"8908","RI-2021-52","2021-12-15 15:00:16",-71.5585175,41.6576881,"5g- RI Nesting ","f","Hatch Year",107,"3D","Point state: Stationary"
"8909","RI-2021-52","2021-12-22 15:02:24",-71.5581589,41.6575089,"5g- RI Nesting ","f","Hatch Year",102,"3D","Point state: Stationary"
"8910","RI-2021-52","2021-12-29 15:00:16",-71.5581284,41.6575356,"5g- RI Nesting ","f","Hatch Year",133,"3D","Point state: Stationary"
"8911","RI-2021-52","2022-01-01 15:02:24",-71.5597153,41.6572533,"5g- RI Nesting ","f","Hatch Year",101,"3D","Point state: Stationary"
"8912","RI-2021-52","2022-01-03 19:01:20",-71.5596924,41.6573067,"5g- RI Nesting ","f","Hatch Year",91,"3D","Point state: Stationary"
"8913","RI-2021-52","2022-01-05 15:02:24",-71.55793,41.6576385,"5g- RI Nesting ","f","Hatch Year",125,"3D","Point state: Stationary"
"8914","RI-2021-52","2022-01-07 19:01:20",-71.5580063,41.657383,"5g- RI Nesting ","f","Hatch Year",34,"2D","Point state: Stationary"
"8915","RI-2021-52","2022-01-09 15:02:24",-71.5582886,41.6579208,"5g- RI Nesting ","f","Hatch Year",34,"2D","Point state: Stationary"
"8916","RI-2021-52","2022-01-11 19:01:20",-71.5581589,41.65728,"5g- RI Nesting ","f","Hatch Year",34,"3D","Point state: Stationary"
"8917","RI-2021-52","2022-01-13 15:02:24",-72.1663132,41.318821,"5g- RI Nesting ","f","Hatch Year",30,"3D","Point state: Migratory (fall)"
