"","ID","time","lon","lat","event_id","tagtype","sex","age","height_above_wgs84","fix","point_state","moving","on_land"
"2023","LA-2022-08","2022-01-25 23:30:08",-93.7652359,32.6170235,21619954414,"?g- LA custom","m","Second Year",12,"3D","Point state: Stationary",FALSE,TRUE
"2024","LA-2022-08","2022-01-26 00:46:56",-93.7635193,32.6168976,21619954429,"?g- LA custom","m","Second Year",28,"3D","Point state: Stationary",FALSE,TRUE
"2025","LA-2022-08","2022-01-26 12:09:36",-93.7635727,32.6167679,21619954444,"?g- LA custom","m","Second Year",28,"3D","Point state: Stationary",FALSE,TRUE
"2026","LA-2022-08","2022-01-26 14:09:04",-93.7637253,32.6156654,21619954457,"?g- LA custom","m","Second Year",13,"3D","Point state: Stationary",FALSE,TRUE
"2027","LA-2022-08","2022-01-26 22:45:20",-93.7637024,32.6157188,21619954470,"?g- LA custom","m","Second Year",18,"3D","Point state: Stationary",FALSE,TRUE
"2028","LA-2022-08","2022-01-26 23:32:16",-93.7637482,32.6156921,21619954484,"?g- LA custom","m","Second Year",25,"3D","Point state: Stationary",FALSE,TRUE
"2029","LA-2022-08","2022-01-27 00:44:48",-93.7635727,32.6167183,21619954499,"?g- LA custom","m","Second Year",20,"3D","Point state: Stationary",FALSE,TRUE
"2030","LA-2022-08","2022-01-27 12:07:28",-93.7631607,32.6166649,21619954513,"?g- LA custom","m","Second Year",23,"3D","Point state: Stationary",FALSE,TRUE
"2031","LA-2022-08","2022-01-27 14:06:56",-93.7653656,32.6170769,21619954526,"?g- LA custom","m","Second Year",27,"3D","Point state: Stationary",FALSE,TRUE
"2032","LA-2022-08","2022-01-27 22:47:28",-93.7653885,32.6170235,21619954542,"?g- LA custom","m","Second Year",38,"3D","Point state: Stationary",FALSE,TRUE
"2033","LA-2022-08","2022-01-27 23:30:00",-93.7654557,32.6170443,21619954550,"?g- LA custom","m","Second Year",18.52,"","Point state: Stationary",FALSE,TRUE
"2034","LA-2022-08","2022-01-28 12:08:00",-93.763505,32.6168019,21619954566,"?g- LA custom","m","Second Year",23.93,"","Point state: Stationary",FALSE,TRUE
"2035","LA-2022-08","2022-01-28 14:08:00",-93.7653143,32.6169659,21619954579,"?g- LA custom","m","Second Year",26.18,"","Point state: Stationary",FALSE,TRUE
"2036","LA-2022-08","2022-01-28 22:46:00",-93.7627724,32.6159715,21619954603,"?g- LA custom","m","Second Year",0,"","Point state: Stationary",FALSE,TRUE
"2037","LA-2022-08","2022-01-28 23:30:00",-93.765221,32.61693,21619954604,"?g- LA custom","m","Second Year",18.23,"","Point state: Stationary",FALSE,TRUE
"2038","LA-2022-09","2022-01-20 12:09:36",-92.0407944,32.3587952,21619954012,"?g- LA custom","f","After Second Year",-9,"3D","Point state: Stationary",FALSE,TRUE
"2039","LA-2022-09","2022-01-20 22:45:20",-92.0559006,32.3681908,21619954041,"?g- LA custom","f","After Second Year",1,"3D","Point state: Stationary",FALSE,TRUE
"2040","LA-2022-09","2022-01-20 23:32:16",-92.0555115,32.3681145,21619954056,"?g- LA custom","f","After Second Year",35,"3D","Point state: Stationary",FALSE,TRUE
"2041","LA-2022-09","2022-01-21 00:44:48",-92.0408173,32.3588219,21619954071,"?g- LA custom","f","After Second Year",-1,"3D","Point state: Stationary",FALSE,TRUE
"2042","LA-2022-09","2022-01-21 12:07:28",-92.0413284,32.3603592,21619954087,"?g- LA custom","f","After Second Year",4,"3D","Point state: Stationary",FALSE,TRUE
"2043","LA-2022-09","2022-01-21 14:06:56",-92.0557175,32.3669624,21619954102,"?g- LA custom","f","After Second Year",5,"3D","Point state: Stationary",FALSE,TRUE
"2044","LA-2022-09","2022-01-21 22:47:28",-92.0556412,32.3668365,21619954117,"?g- LA custom","f","After Second Year",0,"3D","Point state: Stationary",FALSE,TRUE
"2045","LA-2022-09","2022-01-21 23:30:08",-92.0556641,32.3668861,21619954133,"?g- LA custom","f","After Second Year",10,"3D","Point state: Stationary",FALSE,TRUE
"2046","LA-2022-09","2022-01-22 00:46:56",-92.0413055,32.3603859,21619954149,"?g- LA custom","f","After Second Year",-6,"3D","Point state: Stationary",FALSE,TRUE
"2047","LA-2022-09","2022-01-22 12:09:36",-92.0412827,32.3603058,21619954162,"?g- LA custom","f","After Second Year",-6,"3D","Point state: Stationary",FALSE,TRUE
"2048","LA-2022-09","2022-01-22 14:09:04",-92.0557175,32.3665543,21619954175,"?g- LA custom","f","After Second Year",-7,"3D","Point state: Stationary",FALSE,TRUE
"2049","LA-2022-09","2022-01-22 22:45:20",-92.0556641,32.3666573,21619954188,"?g- LA custom","f","After Second Year",-10,"3D","Point state: Stationary",FALSE,TRUE
"2050","LA-2022-09","2022-01-23 00:44:48",-92.0531311,32.3642998,21619954217,"?g- LA custom","f","After Second Year",-3,"3D","Point state: Stationary",FALSE,TRUE
"2051","LA-2022-09","2022-01-23 12:07:28",-92.0531311,32.3643761,21619954233,"?g- LA custom","f","After Second Year",3,"3D","Point state: Stationary",FALSE,TRUE
"2052","LA-2022-09","2022-01-23 14:11:12",-92.0559006,32.366272,21619954254,"?g- LA custom","f","After Second Year",-8,"3D","Point state: Stationary",FALSE,TRUE
"2053","LA-2022-09","2022-01-23 22:47:28",-92.0559998,32.3661423,21619954264,"?g- LA custom","f","After Second Year",-17,"3D","Point state: Stationary",FALSE,TRUE
"2054","LA-2022-09","2022-01-23 23:30:08",-92.0559235,32.3659897,21619954278,"?g- LA custom","f","After Second Year",-32,"3D","Point state: Stationary",FALSE,TRUE
"2055","LA-2022-09","2022-01-24 00:46:56",-92.0556641,32.3662224,21619954292,"?g- LA custom","f","After Second Year",-57,"3D","Point state: Stationary",FALSE,TRUE
"2056","LA-2022-09","2022-01-24 12:09:36",-92.0558472,32.3660431,21619954308,"?g- LA custom","f","After Second Year",-14,"3D","Point state: Stationary",FALSE,TRUE
"2057","LA-2022-09","2022-01-24 22:45:20",-92.0557938,32.3662453,21619954329,"?g- LA custom","f","After Second Year",7,"3D","Point state: Stationary",FALSE,TRUE
"2058","LA-2022-09","2022-01-24 23:32:16",-92.0557709,32.3661194,21619954344,"?g- LA custom","f","After Second Year",-3,"3D","Point state: Stationary",FALSE,TRUE
"2059","LA-2022-09","2022-01-25 00:44:48",-92.0580978,32.3612785,21619954358,"?g- LA custom","f","After Second Year",-3,"3D","Point state: Stationary",FALSE,TRUE
"2060","LA-2022-09","2022-01-25 12:07:28",-92.0580978,32.3613052,21619954371,"?g- LA custom","f","After Second Year",0,"3D","Point state: Stationary",FALSE,TRUE
"2061","LA-2022-09","2022-01-25 14:06:56",-92.0559464,32.366169,21619954385,"?g- LA custom","f","After Second Year",3,"3D","Point state: Stationary",FALSE,TRUE
"2062","LA-2022-09","2022-01-25 22:47:28",-92.0562592,32.3660927,21619954400,"?g- LA custom","f","After Second Year",0,"2D","Point state: Stationary",FALSE,TRUE
"2063","LA-2022-09","2022-01-25 23:30:08",-92.0559998,32.365963,21619954415,"?g- LA custom","f","After Second Year",7,"3D","Point state: Stationary",FALSE,TRUE
"2064","LA-2022-09","2022-01-26 00:46:56",-92.0403366,32.3592072,21619954430,"?g- LA custom","f","After Second Year",-6,"3D","Point state: Stationary",FALSE,TRUE
"2065","LA-2022-09","2022-01-26 12:09:36",-92.0403366,32.3592072,21619954445,"?g- LA custom","f","After Second Year",-10,"3D","Point state: Stationary",FALSE,TRUE
"2066","LA-2022-09","2022-01-26 14:09:04",-92.0413284,32.3603058,21619954458,"?g- LA custom","f","After Second Year",-2,"3D","Point state: Stationary",FALSE,TRUE
"2067","LA-2022-09","2022-01-26 22:45:20",-92.041481,32.3603325,21619954471,"?g- LA custom","f","After Second Year",2,"3D","Point state: Stationary",FALSE,TRUE
"2068","LA-2022-09","2022-01-26 23:32:16",-92.041481,32.3603859,21619954485,"?g- LA custom","f","After Second Year",6,"3D","Point state: Stationary",FALSE,TRUE
"2069","LA-2022-09","2022-01-27 00:44:48",-92.0407715,32.3591042,21619954500,"?g- LA custom","f","After Second Year",-6,"3D","Point state: Stationary",FALSE,TRUE
"2070","LA-2022-09","2022-01-27 12:07:28",-92.0407944,32.3592834,21619954514,"?g- LA custom","f","After Second Year",1,"3D","Point state: Stationary",FALSE,TRUE
"2071","LA-2022-09","2022-01-27 14:06:56",-92.0556946,32.3681412,21619954527,"?g- LA custom","f","After Second Year",-3,"3D","Point state: Stationary",FALSE,TRUE
"2072","LA-2022-09","2022-01-28 22:45:20",-92.0557175,32.3680878,21619954597,"?g- LA custom","f","After Second Year",0,"2D","Point state: Stationary",FALSE,TRUE
"2073","LA-2022-09","2022-01-28 23:32:16",-92.0550537,32.3671417,21619954610,"?g- LA custom","f","After Second Year",0,"2D","Point state: Stationary",FALSE,TRUE
"2074","LA-2022-09","2022-01-29 00:44:48",-92.0401535,32.359642,21619954617,"?g- LA custom","f","After Second Year",0,"3D","Point state: Stationary",FALSE,TRUE
"2075","LA-2022-09","2022-01-29 12:07:28",-92.0401764,32.3597183,21619954625,"?g- LA custom","f","After Second Year",-10,"3D","Point state: Stationary",FALSE,TRUE
"2076","LA-2022-09","2022-01-29 14:11:12",-92.0556946,32.3676796,21619954643,"?g- LA custom","f","After Second Year",-8,"3D","Point state: Stationary",FALSE,TRUE
"2077","LA-2022-09","2022-01-29 22:47:28",-92.0557404,32.3675537,21619954648,"?g- LA custom","f","After Second Year",8,"3D","Point state: Stationary",FALSE,TRUE
"2078","LA-2022-09","2022-01-29 23:30:08",-92.0557938,32.367527,21619954658,"?g- LA custom","f","After Second Year",12,"3D","Point state: Stationary",FALSE,TRUE
"2079","LA-2022-09","2022-01-30 00:46:56",-92.0401764,32.3596916,21619954671,"?g- LA custom","f","After Second Year",-2,"3D","Point state: Stationary",TRUE,TRUE
"2080","LA-2022-09","2022-01-30 22:45:20",-92.0557175,32.3677063,21619954706,"?g- LA custom","f","After Second Year",7,"3D","Point state: Stationary",FALSE,TRUE
"2081","LA-2022-09","2022-01-30 23:32:16",-92.0557175,32.3677559,21619954719,"?g- LA custom","f","After Second Year",-51,"3D","Point state: Stationary",FALSE,TRUE
"2082","LA-2022-09","2022-01-31 14:06:56",-92.0556946,32.3677826,21619954752,"?g- LA custom","f","After Second Year",-21,"3D","Point state: Stationary",FALSE,TRUE
"2083","LA-2022-09","2022-01-31 22:47:28",-92.0555115,32.3675766,21619954762,"?g- LA custom","f","After Second Year",-47,"3D","Point state: Stationary",FALSE,TRUE
"2084","LA-2022-09","2022-02-01 16:00:00",-92.0557459,32.3684224,21619954778,"?g- LA custom","f","After Second Year",-0.41,"","Point state: Stationary",FALSE,TRUE
"2085","LA-2022-09","2022-02-05 16:01:00",-92.0629288,32.5880524,21619954822,"?g- LA custom","f","After Second Year",0,"","Point state: Migratory (spring)",FALSE,TRUE
"2086","LA-2022-09","2022-02-06 16:01:00",-92.0626111,32.5881209,21619954823,"?g- LA custom","f","After Second Year",48.1,"","Point state: Migratory (spring)",FALSE,TRUE
"2087","LA-2022-10","2022-01-19 00:44:48",-93.760498,32.6158447,21619953962,"?g- LA custom","f","Second Year",37,"3D","Point state: Stationary",FALSE,TRUE
"2088","LA-2022-10","2022-01-19 12:07:28",-93.7606049,32.6149254,21619953971,"?g- LA custom","f","Second Year",31,"3D","Point state: Stationary",FALSE,TRUE
"2089","LA-2022-10","2022-01-19 14:06:56",-93.7611923,32.6142082,21619953979,"?g- LA custom","f","Second Year",30,"3D","Point state: Stationary",FALSE,TRUE
"2090","LA-2022-10","2022-01-19 22:47:28",-93.7611389,32.6141815,21619953987,"?g- LA custom","f","Second Year",20,"3D","Point state: Stationary",FALSE,TRUE
"2091","LA-2022-10","2022-01-19 23:30:08",-93.7612152,32.6141586,21619953993,"?g- LA custom","f","Second Year",29,"3D","Point state: Stationary",FALSE,TRUE
"2092","LA-2022-10","2022-01-20 00:46:56",-93.7611618,32.6141815,21619953999,"?g- LA custom","f","Second Year",19,"3D","Point state: Stationary",FALSE,TRUE
"2093","LA-2022-10","2022-01-20 12:09:36",-93.7607803,32.6140289,21619954013,"?g- LA custom","f","Second Year",23,"3D","Point state: Stationary",FALSE,TRUE
"2094","LA-2022-10","2022-01-20 14:09:04",-93.761116,32.6139259,21619954027,"?g- LA custom","f","Second Year",26,"3D","Point state: Stationary",FALSE,TRUE
"2095","LA-2022-10","2022-01-20 22:45:20",-93.7611923,32.6141052,21619954042,"?g- LA custom","f","Second Year",31,"3D","Point state: Stationary",FALSE,TRUE
"2096","LA-2022-10","2022-01-20 23:32:16",-93.7612381,32.6141319,21619954057,"?g- LA custom","f","Second Year",27,"3D","Point state: Stationary",FALSE,TRUE
"2097","LA-2022-10","2022-01-21 00:44:48",-93.760704,32.6144142,21619954072,"?g- LA custom","f","Second Year",18,"3D","Point state: Stationary",FALSE,TRUE
"2098","LA-2022-10","2022-01-21 12:07:28",-93.7608337,32.6146431,21619954088,"?g- LA custom","f","Second Year",29,"3D","Point state: Stationary",FALSE,TRUE
"2099","LA-2022-10","2022-01-21 14:06:56",-93.7608795,32.6146698,21619954103,"?g- LA custom","f","Second Year",29,"3D","Point state: Stationary",FALSE,TRUE
"2100","LA-2022-10","2022-01-21 22:47:28",-93.759758,32.6158447,21619954118,"?g- LA custom","f","Second Year",58,"3D","Point state: Stationary",FALSE,TRUE
"2101","LA-2022-10","2022-01-21 23:30:08",-93.7598343,32.6158447,21619954134,"?g- LA custom","f","Second Year",32,"3D","Point state: Stationary",FALSE,TRUE
"2102","LA-2022-10","2022-01-22 00:46:56",-93.7598877,32.6161537,21619954150,"?g- LA custom","f","Second Year",31,"3D","Point state: Stationary",FALSE,TRUE
"2103","LA-2022-10","2022-01-22 12:09:36",-93.7598877,32.6161804,21619954163,"?g- LA custom","f","Second Year",17,"3D","Point state: Stationary",FALSE,TRUE
"2104","LA-2022-10","2022-01-22 14:09:04",-93.7599106,32.6161804,21619954176,"?g- LA custom","f","Second Year",27,"3D","Point state: Stationary",FALSE,TRUE
"2105","LA-2022-10","2022-01-22 22:45:20",-93.7599335,32.61623,21619954189,"?g- LA custom","f","Second Year",22,"3D","Point state: Stationary",FALSE,TRUE
"2106","LA-2022-10","2022-01-22 23:32:16",-93.7600861,32.616024,21619954202,"?g- LA custom","f","Second Year",28,"3D","Point state: Stationary",FALSE,TRUE
"2107","LA-2022-10","2022-01-23 00:44:48",-93.7602158,32.6161537,21619954218,"?g- LA custom","f","Second Year",21,"3D","Point state: Stationary",FALSE,TRUE
"2108","LA-2022-10","2022-01-23 12:07:28",-93.7602158,32.6160774,21619954234,"?g- LA custom","f","Second Year",39,"3D","Point state: Stationary",FALSE,TRUE
"2109","LA-2022-10","2022-01-23 14:06:56",-93.7612381,32.6141586,21619954248,"?g- LA custom","f","Second Year",19,"3D","Point state: Stationary",FALSE,TRUE
"2110","LA-2022-10","2022-01-23 22:47:28",-93.761116,32.6139793,21619954265,"?g- LA custom","f","Second Year",17,"3D","Point state: Stationary",FALSE,TRUE
"2111","LA-2022-10","2022-01-23 23:30:08",-93.7611389,32.6139259,21619954279,"?g- LA custom","f","Second Year",21,"3D","Point state: Stationary",FALSE,TRUE
"2112","LA-2022-10","2022-01-24 00:46:56",-93.7605286,32.6158981,21619954293,"?g- LA custom","f","Second Year",27,"3D","Point state: Stationary",FALSE,TRUE
"2113","LA-2022-10","2022-01-24 12:09:36",-93.7604446,32.6160507,21619954309,"?g- LA custom","f","Second Year",18,"3D","Point state: Stationary",FALSE,TRUE
"2114","LA-2022-10","2022-01-24 22:45:20",-93.7605286,32.6160774,21619954330,"?g- LA custom","f","Second Year",28,"3D","Point state: Stationary",FALSE,TRUE
"2115","LA-2022-10","2022-01-24 23:32:16",-93.7604752,32.6160011,21619954345,"?g- LA custom","f","Second Year",29,"3D","Point state: Stationary",FALSE,TRUE
"2116","LA-2022-10","2022-01-25 00:44:48",-93.7623901,32.6170235,21619954359,"?g- LA custom","f","Second Year",0,"2D","Point state: Stationary",FALSE,TRUE
"2117","LA-2022-10","2022-01-25 12:07:28",-93.762291,32.6174583,21619954372,"?g- LA custom","f","Second Year",37,"3D","Point state: Stationary",FALSE,TRUE
"2118","LA-2022-10","2022-01-25 14:06:56",-93.7599869,32.6162033,21619954386,"?g- LA custom","f","Second Year",33,"3D","Point state: Stationary",FALSE,TRUE
"2119","LA-2022-10","2022-01-25 22:47:28",-93.7598572,32.6163063,21619954401,"?g- LA custom","f","Second Year",35,"3D","Point state: Stationary",FALSE,TRUE
"2120","LA-2022-10","2022-01-25 23:30:08",-93.7599106,32.6162834,21619954416,"?g- LA custom","f","Second Year",16,"3D","Point state: Stationary",FALSE,TRUE
"2121","LA-2022-10","2022-01-26 00:46:56",-93.7598343,32.61623,21619954431,"?g- LA custom","f","Second Year",29,"3D","Point state: Stationary",FALSE,TRUE
"2122","LA-2022-10","2022-01-26 12:09:36",-93.7602463,32.6161041,21619954446,"?g- LA custom","f","Second Year",80,"3D","Point state: Stationary",FALSE,TRUE
"2123","LA-2022-10","2022-01-26 14:09:04",-93.7600861,32.6159744,21619954459,"?g- LA custom","f","Second Year",18,"3D","Point state: Stationary",FALSE,TRUE
"2124","LA-2022-10","2022-01-26 22:45:20",-93.7600098,32.6160011,21619954472,"?g- LA custom","f","Second Year",15,"3D","Point state: Stationary",FALSE,TRUE
"2125","LA-2022-10","2022-01-26 23:32:16",-93.7600098,32.6161804,21619954486,"?g- LA custom","f","Second Year",5,"3D","Point state: Stationary",FALSE,TRUE
"2126","LA-2022-10","2022-01-27 00:44:48",-93.7605743,32.6160011,21619954501,"?g- LA custom","f","Second Year",23,"3D","Point state: Stationary",FALSE,TRUE
"2127","LA-2022-10","2022-01-27 12:07:28",-93.7604446,32.6159477,21619954515,"?g- LA custom","f","Second Year",31,"3D","Point state: Stationary",FALSE,TRUE
"2128","LA-2022-10","2022-01-27 14:06:56",-93.7598877,32.6165886,21619954528,"?g- LA custom","f","Second Year",17,"3D","Point state: Stationary",FALSE,TRUE
"2129","LA-2022-10","2022-01-27 22:47:28",-93.759964,32.6162567,21619954543,"?g- LA custom","f","Second Year",25,"3D","Point state: Stationary",FALSE,TRUE
"2130","LA-2022-10","2022-01-27 23:30:08",-93.7599869,32.6161804,21619954556,"?g- LA custom","f","Second Year",22,"3D","Point state: Stationary",FALSE,TRUE
"2131","LA-2022-10","2022-01-28 12:09:36",-93.7598343,32.6162033,21619954572,"?g- LA custom","f","Second Year",20,"3D","Point state: Stationary",FALSE,TRUE
"2132","LA-2022-10","2022-01-28 14:09:04",-93.7600403,32.616127,21619954585,"?g- LA custom","f","Second Year",32,"3D","Point state: Stationary",FALSE,TRUE
"2133","LA-2022-10","2022-01-28 22:45:20",-93.7600861,32.6161041,21619954598,"?g- LA custom","f","Second Year",39,"3D","Point state: Stationary",FALSE,TRUE
"2134","LA-2022-10","2022-01-28 23:32:16",-93.7602463,32.6158714,21619954611,"?g- LA custom","f","Second Year",59,"3D","Point state: Stationary",FALSE,TRUE
"2135","LA-2022-10","2022-01-29 12:07:28",-93.7605515,32.6159248,21619954626,"?g- LA custom","f","Second Year",25,"3D","Point state: Stationary",FALSE,TRUE
"2136","LA-2022-10","2022-01-29 14:06:56",-93.7612686,32.6136208,21619954637,"?g- LA custom","f","Second Year",27,"3D","Point state: Stationary",FALSE,TRUE
"2137","LA-2022-10","2022-01-29 22:47:28",-93.7612915,32.6137199,21619954649,"?g- LA custom","f","Second Year",47,"3D","Point state: Stationary",FALSE,TRUE
"2138","LA-2022-10","2022-01-29 23:30:08",-93.7612152,32.6136971,21619954659,"?g- LA custom","f","Second Year",48,"3D","Point state: Stationary",FALSE,TRUE
"2139","LA-2022-10","2022-01-30 00:46:56",-93.7604446,32.6159248,21619954672,"?g- LA custom","f","Second Year",30,"3D","Point state: Stationary",FALSE,TRUE
"2140","LA-2022-10","2022-01-30 12:09:36",-93.7605515,32.6159477,21619954684,"?g- LA custom","f","Second Year",11,"3D","Point state: Stationary",FALSE,TRUE
"2141","LA-2022-10","2022-01-30 14:09:04",-93.7612915,32.6139259,21619954695,"?g- LA custom","f","Second Year",55,"3D","Point state: Stationary",FALSE,TRUE
"2142","LA-2022-10","2022-01-30 22:45:20",-93.7611389,32.6139526,21619954707,"?g- LA custom","f","Second Year",19,"3D","Point state: Stationary",FALSE,TRUE
"2143","LA-2022-10","2022-01-30 23:32:16",-93.7609634,32.6137466,21619954720,"?g- LA custom","f","Second Year",28,"3D","Point state: Stationary",FALSE,TRUE
"2144","LA-2022-10","2022-01-31 00:44:48",-93.7598572,32.6161804,21619954732,"?g- LA custom","f","Second Year",26,"3D","Point state: Stationary",FALSE,TRUE
"2145","LA-2022-10","2022-01-31 12:07:28",-93.7597809,32.6162033,21619954742,"?g- LA custom","f","Second Year",29,"3D","Point state: Stationary",FALSE,TRUE
"2146","LA-2022-10","2022-01-31 14:06:56",-93.7613983,32.6136208,21619954753,"?g- LA custom","f","Second Year",25,"3D","Point state: Stationary",FALSE,TRUE
"2147","LA-2022-10","2022-01-31 22:47:28",-93.7612686,32.6136703,21619954763,"?g- LA custom","f","Second Year",27,"3D","Point state: Stationary",FALSE,TRUE
"2148","LA-2022-10","2022-01-31 23:30:08",-93.7611618,32.6136436,21619954772,"?g- LA custom","f","Second Year",32,"3D","Point state: Stationary",FALSE,TRUE
"2149","LA-2022-10","2022-02-01 16:00:00",-93.7610626,32.6137199,21619954779,"?g- LA custom","f","Second Year",55,"3D","Point state: Stationary",FALSE,TRUE
"2150","LA-2022-10","2022-02-02 16:02:08",-93.7612152,32.6141586,21619954788,"?g- LA custom","f","Second Year",19,"3D","Point state: Stationary",FALSE,TRUE
"2151","LA-2022-10","2022-02-03 16:00:00",-93.759758,32.6163826,21619954798,"?g- LA custom","f","Second Year",93,"3D","Point state: Stationary",FALSE,TRUE
"2152","LA-2022-10","2022-02-04 16:02:08",-93.759964,32.616024,21619954807,"?g- LA custom","f","Second Year",-17,"3D","Point state: Stationary",FALSE,TRUE
"2153","LA-2022-10","2022-02-05 16:00:00",-93.7612381,32.6141319,21619954817,"?g- LA custom","f","Second Year",29,"3D","Point state: Stationary",FALSE,TRUE
"2154","LA-2022-10","2022-02-06 16:02:08",-93.7612381,32.6136971,21619954828,"?g- LA custom","f","Second Year",28,"3D","Point state: Stationary",FALSE,TRUE
"2155","LA-2022-10","2022-02-07 16:00:00",-93.7601166,32.6160011,21619954837,"?g- LA custom","f","Second Year",30,"3D","Point state: Stationary",FALSE,TRUE
"2156","LA-2022-10","2022-02-08 16:02:08",-93.7600403,32.6161041,21619954846,"?g- LA custom","f","Second Year",44,"3D","Point state: Stationary",FALSE,TRUE
"2157","LA-2022-10","2022-02-09 16:00:00",-93.7613449,32.6138229,21619954853,"?g- LA custom","f","Second Year",41,"3D","Point state: Stationary",FALSE,TRUE
"2158","LA-2022-10","2022-02-10 16:02:08",-93.7600098,32.6161537,21619954860,"?g- LA custom","f","Second Year",30,"3D","Point state: Stationary",FALSE,TRUE
"2159","LA-2022-10","2022-02-11 16:00:00",-93.7598877,32.616436,21619954869,"?g- LA custom","f","Second Year",14,"3D","Point state: Stationary",FALSE,TRUE
"2160","LA-2022-10","2022-02-12 16:02:08",-93.76017,32.6160774,21619954877,"?g- LA custom","f","Second Year",34,"3D","Point state: Stationary",FALSE,TRUE
"2161","LA-2022-10","2022-02-14 16:02:08",-93.7598114,32.616333,21619954891,"?g- LA custom","f","Second Year",42,"3D","Point state: Stationary",FALSE,TRUE
"2162","LA-2022-10","2022-02-15 16:00:00",-93.7599869,32.6161804,21619954899,"?g- LA custom","f","Second Year",40,"3D","Point state: Stationary",FALSE,TRUE
"2163","LA-2022-10","2022-02-16 16:02:08",-93.7599106,32.6161804,21619954907,"?g- LA custom","f","Second Year",19,"3D","Point state: Stationary",FALSE,TRUE
"2164","LA-2022-10","2022-02-17 16:00:00",-93.759964,32.616127,21619954915,"?g- LA custom","f","Second Year",11,"3D","Point state: Stationary",FALSE,TRUE
"2165","LA-2022-10","2022-02-18 16:02:08",-93.7597275,32.6159744,21619954923,"?g- LA custom","f","Second Year",41,"3D","Point state: Stationary",FALSE,TRUE
"2166","LA-2022-10","2022-02-19 16:00:00",-93.7598343,32.6162567,21619954930,"?g- LA custom","f","Second Year",34,"3D","Point state: Stationary",FALSE,TRUE
"2167","LA-2022-10","2022-02-20 16:02:08",-93.7598572,32.6161537,21619954937,"?g- LA custom","f","Second Year",26,"3D","Point state: Stationary",FALSE,TRUE
"2168","LA-2022-10","2022-02-21 16:00:00",-93.7598343,32.6158714,21619954942,"?g- LA custom","f","Second Year",45,"3D","Point state: Stationary",FALSE,TRUE
"2169","LA-2022-10","2022-02-22 16:02:08",-93.7598343,32.6161804,21619954947,"?g- LA custom","f","Second Year",35,"3D","Point state: Stationary",FALSE,TRUE
"2170","LA-2022-10","2022-02-23 16:00:00",-93.7598343,32.6161537,21619954951,"?g- LA custom","f","Second Year",46,"3D","Point state: Stationary",FALSE,TRUE
"2171","LA-2022-10","2022-02-24 16:02:08",-93.759758,32.6162033,21619954954,"?g- LA custom","f","Second Year",65,"3D","Point state: Stationary",FALSE,TRUE
"2172","LA-2022-10","2022-02-27 16:00:00",-93.7596512,32.6159744,21619954971,"?g- LA custom","f","Second Year",38,"3D","Point state: Stationary",FALSE,TRUE
"2173","LA-2022-10","2022-02-28 16:02:08",-93.7597046,32.61623,21619954977,"?g- LA custom","f","Second Year",23,"3D","Point state: Stationary",FALSE,TRUE
"2174","LA-2022-11","2022-01-20 12:09:36",-92.0758133,32.3350639,21619954014,"?g- LA custom","f","After Second Year",-2,"3D","Point state: Stationary",FALSE,TRUE
"2175","LA-2022-11","2022-01-20 14:09:04",-92.0400772,32.350605,21619954028,"?g- LA custom","f","After Second Year",9,"3D","Point state: Stationary",FALSE,TRUE
"2176","LA-2022-11","2022-01-20 22:45:20",-92.0401764,32.350811,21619954043,"?g- LA custom","f","After Second Year",-9,"3D","Point state: Stationary",FALSE,TRUE
"2177","LA-2022-11","2022-01-20 23:32:16",-92.0401306,32.350811,21619954058,"?g- LA custom","f","After Second Year",5,"3D","Point state: Stationary",FALSE,TRUE
"2178","LA-2022-11","2022-01-21 00:44:48",-92.0590439,32.3685493,21619954073,"?g- LA custom","f","After Second Year",-1,"3D","Point state: Stationary",FALSE,TRUE
"2179","LA-2022-11","2022-01-21 12:07:28",-92.0590973,32.3683968,21619954089,"?g- LA custom","f","After Second Year",-5,"3D","Point state: Stationary",FALSE,TRUE
"2180","LA-2022-11","2022-01-21 14:06:56",-92.0449142,32.3485069,21619954104,"?g- LA custom","f","After Second Year",64,"3D","Point state: Stationary",FALSE,TRUE
"2181","LA-2022-11","2022-01-21 22:47:28",-92.0454559,32.3486328,21619954119,"?g- LA custom","f","After Second Year",14,"3D","Point state: Stationary",FALSE,TRUE
"2182","LA-2022-11","2022-01-21 23:30:08",-92.045578,32.3484535,21619954135,"?g- LA custom","f","After Second Year",-12,"3D","Point state: Stationary",FALSE,TRUE
"2183","LA-2022-11","2022-01-22 00:46:56",-92.0456314,32.3484802,21619954151,"?g- LA custom","f","After Second Year",-24,"3D","Point state: Stationary",FALSE,TRUE
"2184","LA-2022-11","2022-01-22 12:09:36",-92.0457077,32.3487091,21619954164,"?g- LA custom","f","After Second Year",-42,"3D","Point state: Stationary",FALSE,TRUE
"2185","LA-2022-11","2022-01-22 14:09:04",-92.0456543,32.3485069,21619954177,"?g- LA custom","f","After Second Year",8,"3D","Point state: Stationary",FALSE,TRUE
"2186","LA-2022-11","2022-01-22 22:45:20",-92.0460663,32.3484802,21619954190,"?g- LA custom","f","After Second Year",45,"3D","Point state: Stationary",FALSE,TRUE
"2187","LA-2022-11","2022-01-22 23:32:16",-92.0457077,32.3483505,21619954203,"?g- LA custom","f","After Second Year",6,"3D","Point state: Stationary",FALSE,TRUE
