ID,time,lon,lat,sex,age,height_above_wgs84,height_above_terrain,migratory_state,moving,day_night,known_ground_location,possible_flight_location
LA-2024-60,2024-02-13 15:00:16,-91.6016235,31.0885506,f,After Second Year,-3,-18.5201,Point state: Stationary,FALSE,Day,TRUE,FALSE
LA-2024-60,2024-02-16 19:01:20,-91.6018066,31.0887814,f,After Second Year,5,-10.8237,Point state: Stationary,FALSE,Day,TRUE,FALSE
LA-2024-60,2024-02-19 15:00:16,-91.6019821,31.0885754,f,After Second Year,-6,-21.6186,Point state: Stationary,FALSE,Day,TRUE,FALSE
LA-2024-60,2024-02-22 19:01:20,-85.9294586,36.8746376,f,After Second Year,213,-25.586000000000013,Point state: Migratory (spring),TRUE,Day,TRUE,FALSE
LA-2024-60,2024-02-25 15:00:16,-83.2115097,39.0870132,f,After Second Year,171,-20.869,Point state: Migratory (spring),TRUE,Day,TRUE,FALSE
LA-2024-60,2024-02-28 19:01:20,-80.6465378,41.2759171,f,After Second Year,313,-22.310000000000002,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-60,2024-03-02 15:00:16,-80.6414948,41.2736397,f,After Second Year,255,-83.19099999999997,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-60,2024-03-05 19:01:20,-74.6254959,45.5772285,f,After Second Year,61,-13.008799999999994,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-60,2024-03-08 15:00:16,-74.6322327,45.577179,f,After Second Year,43,-23.887,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-60,2024-03-11 19:01:20,-74.628341699999993,45.5769997,f,After Second Year,32,-37.890100000000004,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-60,2024-03-14 15:00:16,-72.4435349,46.2995071,f,After Second Year,27,0.22800000000000153,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-60,2024-03-17 19:01:20,-72.4473724,46.2977905,f,After Second Year,-4,-30.118,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-60,2024-03-20 15:00:16,-72.4509811,46.2987404,f,After Second Year,1,-19.922,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-60,2024-03-23 19:01:20,-72.4429169,46.3011208,f,After Second Year,14,-11.354,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-60,2024-03-26 15:00:16,-72.4329834,46.3093872,f,After Second Year,-4,-28.367,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-60,2024-03-29 19:01:20,-72.4469147,46.2994576,f,After Second Year,-1,-25.887,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-60,2024-04-01 15:00:16,-72.4469604,46.299099,f,After Second Year,2,-22.674,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-60,2024-04-10 19:01:20,-72.4470139,46.2993279,f,After Second Year,12,-13.074000000000002,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-60,2024-04-13 15:00:16,-72.4472733,46.2996864,f,After Second Year,-27,-51.769999999999996,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-61,2024-01-17 15:02:24,-91.6006012,31.0855045,m,Second Year,22,6.425800000000001,Point state: Stationary,FALSE,Day,TRUE,FALSE
LA-2024-61,2024-01-24 15:00:16,-91.6008072,31.0856056,m,Second Year,2,-13.6285,Point state: Stationary,FALSE,Day,TRUE,FALSE
LA-2024-61,2024-02-01 15:00:16,-91.601059,31.0855045,m,Second Year,-3,-18.5186,Point state: Stationary,FALSE,Day,TRUE,FALSE
LA-2024-61,2024-02-04 19:01:20,-91.599472,31.0867329,m,Second Year,0,-14.1137,Point state: Stationary,FALSE,Day,TRUE,FALSE
LA-2024-61,2024-02-07 15:00:16,-91.601059,31.0853767,m,Second Year,-18,-33.3441,Point state: Stationary,FALSE,Day,TRUE,FALSE
LA-2024-61,2024-02-13 15:00:16,-91.6008072,31.0855293,m,Second Year,15,-0.6372999999999998,Point state: Stationary,FALSE,Day,TRUE,FALSE
LA-2024-61,2024-02-16 19:01:20,-91.6013947,31.0858631,m,Second Year,19,3.8147,Point state: Stationary,FALSE,Day,TRUE,FALSE
LA-2024-61,2024-02-19 15:00:16,-91.6013718,31.0858879,m,Second Year,-12,-27.1453,Point state: Stationary,FALSE,Day,TRUE,FALSE
LA-2024-61,2024-02-22 19:01:20,-87.2118683,37.6768112,m,Second Year,107,-12.944999999999993,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-61,2024-02-25 15:00:16,-87.2123489,37.676712,m,Second Year,74,-45.480000000000004,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-61,2024-03-02 15:00:16,-85.6472702,39.4908028,m,Second Year,191,-65.99700000000001,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-61,2024-03-05 19:01:20,-85.6470413,39.4912376,m,Second Year,186,-68.862,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-61,2024-03-08 15:00:16,-85.6453476,39.4865532,m,Second Year,240,-18.512999999999977,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-61,2024-03-11 19:01:20,-83.6750183,41.0644341,m,Second Year,196,-40.644000000000005,Point state: Migratory (spring),TRUE,Day,TRUE,FALSE
LA-2024-61,2024-03-14 15:00:16,-75.030159,45.1936913,m,Second Year,81,-21.893,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-61,2024-03-17 19:01:20,-75.0325623,45.1921005,m,Second Year,71,-32.578,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-61,2024-03-20 15:00:16,-75.0325394,45.1921539,m,Second Year,86,-17.578000000000003,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-61,2024-03-23 19:01:20,-75.0318756,45.1924095,m,Second Year,59,-44.018,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-61,2024-03-26 15:00:16,-75.0327148,45.1918221,m,Second Year,77,-25.837999999999994,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-61,2024-03-29 19:01:20,-75.0325394,45.1921272,m,Second Year,103,-0.578000000000003,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-61,2024-04-01 15:00:00,-75.0325394,45.1922569,m,Second Year,91,-12.878,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-61,2024-04-01 15:00:16,-75.0325394,45.1922569,m,Second Year,91,-12.878,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-61,2024-04-07 15:00:16,-75.0328674,45.1922035,m,Second Year,135,31.114000000000004,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-61,2024-04-10 19:01:20,-72.2974854,48.4850044,m,Second Year,275,-7.716000000000008,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-61,2024-04-13 15:00:16,-72.2970734,48.4862862,m,Second Year,198,-81.99599999999998,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-61,2024-04-19 15:00:16,-72.260849,49.3272972,m,Second Year,220,-38.29199999999997,Point state: Stationary,FALSE,Day,TRUE,FALSE
LA-2024-61,2024-04-22 19:01:20,-72.2609024,49.3272438,m,Second Year,250,-8.291999999999973,Point state: Stationary,FALSE,Day,TRUE,FALSE
LA-2024-61,2024-04-25 15:00:16,-72.261795,49.327755,m,Second Year,189,-60.446,Point state: Stationary,FALSE,Day,TRUE,FALSE
LA-2024-61,2024-04-28 19:01:20,-72.2609024,49.3267593,m,Second Year,159,-101.55200000000002,Point state: Stationary,FALSE,Day,TRUE,FALSE
LA-2024-61,2024-05-01 15:00:16,-72.2611847,49.3272972,m,Second Year,219,-36.632000000000005,Point state: Stationary,FALSE,Day,TRUE,FALSE
LA-2024-61,2024-05-04 19:01:20,-72.262001,49.3271179,m,Second Year,228,-20.006,Point state: Stationary,FALSE,Day,TRUE,FALSE
LA-2024-61,2024-05-07 15:00:16,-72.2621536,49.3272705,m,Second Year,234,-13.725999999999999,Point state: Stationary,FALSE,Day,TRUE,FALSE
LA-2024-61,2024-05-10 19:01:20,-72.2617493,49.3275528,m,Second Year,238,-11.445999999999998,Point state: Stationary,FALSE,Day,TRUE,FALSE
LA-2024-61,2024-05-16 16:02:08,-72.261261,49.3271179,m,Second Year,215,-41.99200000000002,Point state: Stationary,FALSE,Day,TRUE,FALSE
LA-2024-61,2024-05-23 16:00:00,-72.2614,49.3274,m,Second Year,-2,-255.032,Point state: Stationary,FALSE,Day,TRUE,FALSE
LA-2024-61,2024-05-30 16:02:08,-72.2988,49.2942,m,Second Year,204,-27.091000000000008,Point state: Stationary,FALSE,Day,TRUE,FALSE
LA-2024-61,2024-06-06 16:00:00,-72.2613602,49.3270416,m,Second Year,229,-27.99200000000002,Point state: Stationary,FALSE,Day,TRUE,FALSE
LA-2024-61,2024-06-13 16:02:08,-72.298584,49.294426,m,Second Year,218,-18.751000000000005,Point state: Stationary,FALSE,Day,TRUE,FALSE
LA-2024-62,2024-01-17 15:02:24,-91.59832,31.0856838,u,Second Year,67,53.6633,Point state: Stationary,FALSE,Day,TRUE,FALSE
LA-2024-62,2024-01-24 15:00:16,-91.5988617,31.0869637,u,Second Year,43,28.6781,Point state: Stationary,FALSE,Day,TRUE,FALSE
LA-2024-62,2024-02-01 15:00:16,-91.6000137,31.0884228,u,Second Year,16,1.4465000000000003,Point state: Stationary,FALSE,Day,TRUE,FALSE
LA-2024-62,2024-02-04 19:01:20,-91.5987549,31.0865021,u,Second Year,15,1.1159,Point state: Stationary,FALSE,Day,TRUE,FALSE
LA-2024-62,2024-02-07 15:00:16,-91.5994263,31.0870647,u,Second Year,-28,-41.7703,Point state: Stationary,FALSE,Day,TRUE,FALSE
LA-2024-62,2024-02-13 15:00:16,-88.3179626,35.874649,u,Second Year,121,-10.376000000000005,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-62,2024-02-16 19:01:20,-88.3498077,35.8540688,u,Second Year,149,-7.516999999999996,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-62,2024-02-19 15:00:16,-88.3175583,35.8751373,u,Second Year,97,-34.485000000000014,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-62,2024-02-22 19:01:20,-84.6487961,38.605938,u,Second Year,248,12.39500000000001,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-62,2024-02-25 15:00:16,-84.6468735,38.6041718,u,Second Year,212,-32.349999999999994,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-62,2024-02-28 19:01:20,-80.7855225,41.2741508,u,Second Year,249,-36.65699999999998,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-62,2024-03-02 15:00:16,-80.7484055,41.2718468,u,Second Year,166,-103.96100000000001,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-62,2024-03-05 19:01:20,-80.7481766,41.2721519,u,Second Year,240,-30.17500000000001,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-62,2024-03-08 15:00:16,-80.7481461,41.2721291,u,Second Year,249,-21.048000000000002,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-62,2024-03-11 19:01:20,-80.7000961,41.2443008,u,Second Year,298,-45.32299999999998,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-62,2024-03-14 15:00:16,-80.7480927,41.2721519,u,Second Year,262,-8.09699999999998,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-62,2024-03-17 19:01:20,-80.7481766,41.2721291,u,Second Year,247,-23.52800000000002,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-62,2024-03-20 15:00:16,-80.7487869,41.2722054,u,Second Year,246,-23.343000000000018,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-62,2024-03-23 19:01:20,-80.748764,41.2721519,u,Second Year,246,-23.411,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-62,2024-03-26 15:00:16,-80.748886100000007,41.2721291,u,Second Year,242,-27.319000000000017,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-62,2024-03-29 19:01:20,-80.7488403,41.2721786,u,Second Year,268,-1.2629999999999768,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-62,2024-04-01 15:00:00,-80.7489395,41.2721024,u,Second Year,240,-29.218999999999994,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-62,2024-04-04 19:01:00,-80.7484055,41.2722816,u,Second Year,248,-21.59899999999999,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-62,2024-04-07 15:00:16,-80.7487869,41.2721024,u,Second Year,265,-4.4599999999999795,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-62,2024-04-10 19:01:20,-76.7963486,44.3822479,u,Second Year,127,-19.554000000000002,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-62,2024-04-13 15:00:16,-76.7955856,44.3821449,u,Second Year,138,-8.75399999999999,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-62,2024-04-16 19:01:20,-76.7953568,44.3818893,u,Second Year,106,-40.834,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-62,2024-04-19 15:00:16,-76.7954025,44.3819122,u,Second Year,116,-30.834000000000003,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-62,2024-04-22 19:01:20,-76.7956314,44.3819656,u,Second Year,138,-8.75399999999999,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-62,2024-05-07 15:00:16,-79.2340851,44.4512367,u,Second Year,190,-31.846000000000004,Point state: Migratory (spring),TRUE,Day,TRUE,FALSE
LA-2024-62,2024-05-10 19:01:20,-78.4034195,44.4088974,u,Second Year,224,-34.238999999999976,Point state: Migratory (spring),TRUE,Day,TRUE,FALSE
LA-2024-62,2024-05-13 15:00:16,-77.8681488,44.3222389,u,Second Year,164,-25.22399999999999,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-62,2024-05-23 16:00:00,-77.9174805,44.3610992,u,Second Year,169,-28.858000000000004,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-63,2024-01-17 15:02:24,-91.5159149,30.8136063,m,Second Year,1,-14.9244,Point state: Stationary,FALSE,Day,TRUE,FALSE
LA-2024-63,2024-01-24 15:00:16,-91.5138397,30.8175735,m,Second Year,-26,-41.9869,Point state: Stationary,FALSE,Day,TRUE,FALSE
LA-2024-63,2024-02-04 19:01:20,-88.5036697,34.9171333,m,Second Year,120,-14.134999999999991,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-63,2024-02-07 15:00:16,-88.505127,34.9209213,m,Second Year,99,-36.764999999999986,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-63,2024-02-10 19:01:20,-88.6735229,35.5203705,m,Second Year,109,-15.293000000000006,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-63,2024-02-13 15:00:16,-88.666153,35.5211411,m,Second Year,107,-26.435000000000002,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-63,2024-02-16 19:01:20,-88.6660461,35.5211411,m,Second Year,111,-22.566000000000003,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-63,2024-02-22 19:01:20,-85.2412033,38.4355469,m,Second Year,241,-18.21199999999999,Point state: Migratory (spring),TRUE,Day,TRUE,FALSE
LA-2024-63,2024-02-25 15:00:16,-83.7861786,40.0388489,m,Second Year,272,-22.858000000000004,Point state: Migratory (spring),TRUE,Day,TRUE,FALSE
LA-2024-63,2024-02-28 19:01:20,-81.9849091,41.2909203,m,Second Year,250,0.5879999999999939,Point state: Stationary,FALSE,Day,TRUE,FALSE
LA-2024-63,2024-03-02 15:00:16,-81.9850616,41.2911491,m,Second Year,35,-214.169,Point state: Stationary,FALSE,Day,TRUE,FALSE
LA-2024-63,2024-03-05 19:01:20,-81.9847794,41.2911758,m,Second Year,244,-5.288000000000011,Point state: Stationary,FALSE,Day,TRUE,FALSE
LA-2024-63,2024-03-08 15:00:16,-81.9846268,41.2911491,m,Second Year,240,-9.444999999999993,Point state: Stationary,FALSE,Day,TRUE,FALSE
LA-2024-64,2024-01-17 15:02:24,-91.510025,30.8278408,m,After Second Year,-2,-17.66,Point state: Stationary,FALSE,Day,TRUE,FALSE
LA-2024-64,2024-01-24 15:00:16,-91.5059814,30.8210812,m,After Second Year,-6,-21.86,Point state: Stationary,FALSE,Day,TRUE,FALSE
LA-2024-64,2024-02-01 15:00:16,-91.471756,30.8297596,m,After Second Year,-4,-19.9021,Point state: Stationary,FALSE,Day,TRUE,FALSE
LA-2024-64,2024-02-04 19:01:20,-91.4742432,30.8351879,m,After Second Year,88,72.2135,Point state: Stationary,FALSE,Day,TRUE,FALSE
LA-2024-64,2024-02-07 15:00:16,-91.4754944,30.8364925,m,After Second Year,2,-13.7391,Point state: Stationary,FALSE,Day,TRUE,FALSE
LA-2024-64,2024-02-10 19:01:20,-91.4989929,30.8654461,m,After Second Year,-15,-30.913899999999998,Point state: Stationary,FALSE,Day,TRUE,FALSE
LA-2024-64,2024-02-13 15:00:16,-91.4658432,30.8535423,m,After Second Year,-12,-28.3554,Point state: Stationary,FALSE,Day,TRUE,FALSE
LA-2024-64,2024-02-16 19:01:20,-87.6570511,36.0146561,m,After Second Year,200,-0.9420000000000073,Point state: Migratory (spring),TRUE,Day,TRUE,FALSE
LA-2024-64,2024-02-19 15:00:16,-87.4594421,36.204277,m,After Second Year,206,-35.15299999999999,Point state: Migratory (spring),TRUE,Day,TRUE,FALSE
LA-2024-64,2024-02-22 19:01:20,-87.5835266,36.647541,m,After Second Year,157,-1.5320000000000107,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-64,2024-02-25 15:00:16,-87.58358,36.6477432,m,After Second Year,155,-3.788000000000011,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-64,2024-02-28 19:01:20,-81.6101532,37.9221878,m,After Second Year,309,-33.09300000000002,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-64,2024-03-02 15:00:16,-81.6007538,37.9085426,m,After Second Year,340,-24.033000000000015,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-64,2024-03-05 19:01:20,-81.603775,37.885479,m,After Second Year,358,-52.81099999999998,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-64,2024-03-08 15:00:16,-81.6035233,37.8853493,m,After Second Year,351,-60.59800000000001,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-64,2024-03-11 19:01:20,-81.6036453,37.885479,m,After Second Year,382,-28.75,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-64,2024-03-14 15:00:16,-81.6033401,37.8849144,m,After Second Year,459,42.262,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-64,2024-03-20 15:00:16,-81.6034164,37.8854256,m,After Second Year,374,-38.43000000000001,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-64,2024-03-23 19:01:20,-81.6034698,37.885479,m,After Second Year,434,22.29000000000002,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-64,2024-03-26 15:00:16,-81.6036453,37.8854027,m,After Second Year,346,-64.93,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-64,2024-03-29 19:01:20,-81.603447,37.8854256,m,After Second Year,406,-5.990000000000009,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-64,2024-04-01 15:00:00,-81.6003189,37.9082375,m,After Second Year,322,-50.956999999999994,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-64,2024-04-01 15:00:16,-81.6003189,37.9082375,m,After Second Year,322,-50.956999999999994,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-64,2024-04-04 19:01:00,-81.5985031,37.9094391,m,After Second Year,453,-46.168000000000006,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-64,2024-04-04 19:01:20,-81.5985031,37.9094391,m,After Second Year,453,-46.168000000000006,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-64,2024-04-07 15:00:16,-81.5952988,37.9133301,m,After Second Year,484,5.999000000000024,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-64,2024-04-13 15:00:16,-81.595253,37.9128456,m,After Second Year,330,-143.954,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-64,2024-04-19 15:00:16,-81.5953293,37.9134865,m,After Second Year,470,-11.440999999999974,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-64,2024-04-22 19:01:20,-81.5951996,37.9134598,m,After Second Year,473,-13.180999999999983,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-64,2024-04-25 15:00:16,-81.595253,37.9132538,m,After Second Year,433,-44.85300000000001,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-65,2024-01-17 15:02:24,-91.5097504,30.8315773,f,After Second Year,10,-5.66,Point state: Stationary,FALSE,Day,TRUE,FALSE
LA-2024-65,2024-01-24 15:00:16,-91.509903,30.8317833,f,After Second Year,1,-14.8543,Point state: Stationary,FALSE,Day,TRUE,FALSE
LA-2024-65,2024-02-01 15:00:16,-91.509903,30.8317318,f,After Second Year,-10,-25.7943,Point state: Stationary,FALSE,Day,TRUE,FALSE
LA-2024-65,2024-02-04 19:01:20,-91.5097198,30.8318329,f,After Second Year,-19,-34.66,Point state: Stationary,FALSE,Day,TRUE,FALSE
LA-2024-65,2024-02-07 15:00:16,-91.5098495,30.8316288,f,After Second Year,-17,-32.818600000000004,Point state: Stationary,FALSE,Day,TRUE,FALSE
LA-2024-65,2024-02-10 19:01:20,-91.509491,30.8319359,f,After Second Year,81,65.34,Point state: Stationary,FALSE,Day,TRUE,FALSE
LA-2024-65,2024-02-13 15:00:16,-91.5100021,30.8319111,f,After Second Year,2,-13.8623,Point state: Stationary,FALSE,Day,TRUE,FALSE
LA-2024-65,2024-02-16 19:01:20,-91.5098495,30.8320389,f,After Second Year,21,5.16,Point state: Stationary,FALSE,Day,TRUE,FALSE
LA-2024-65,2024-02-22 19:01:20,-87.4984283,36.97015,f,After Second Year,133,-37.635999999999996,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-65,2024-02-28 19:01:20,-87.5051422,36.9773178,f,After Second Year,183,-7.6839999999999975,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-65,2024-03-02 15:00:16,-87.5084381,36.9790573,f,After Second Year,147,-35.28299999999999,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-65,2024-03-05 19:01:20,-87.5083389,36.9788284,f,After Second Year,163,-22.907999999999987,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-65,2024-03-08 15:00:16,-87.5084915,36.979084,f,After Second Year,184,2.330999999999989,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-65,2024-03-11 19:01:20,-87.5083389,36.9789047,f,After Second Year,167,-17.625,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-65,2024-03-14 15:00:16,-87.5084915,36.9790573,f,After Second Year,167,-14.989000000000004,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-65,2024-03-17 19:01:20,-87.508522,36.979084,f,After Second Year,163,-18.34899999999999,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-65,2024-03-20 15:00:16,-87.5085449,36.979084,f,After Second Year,168,-13.188999999999993,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-65,2024-03-23 19:01:20,-87.5084686,36.9790344,f,After Second Year,160,-22.462999999999994,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-65,2024-03-26 15:00:16,-87.2500839,37.2375412,f,After Second Year,137,-15.913999999999987,Point state: Migratory (spring),TRUE,Day,TRUE,FALSE
LA-2024-65,2024-04-01 15:00:00,-80.7002716,40.3993454,f,After Second Year,338,-20.09699999999998,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-65,2024-04-01 15:00:16,-80.7002716,40.3993454,f,After Second Year,338,-20.09699999999998,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-65,2024-04-04 19:01:00,-79.5508118,43.7719917,f,After Second Year,165,-9.533999999999992,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-65,2024-04-04 19:01:20,-79.5508118,43.7719917,f,After Second Year,165,-9.533999999999992,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-65,2024-04-07 15:00:16,-79.5417252,43.7762413,f,After Second Year,157,-28.638000000000005,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-65,2024-04-10 19:01:20,-79.5416412,43.7753983,f,After Second Year,0,-182.482,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-65,2024-04-13 15:00:16,-79.5422592,43.7756042,f,After Second Year,183,-1.6370000000000005,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-65,2024-04-19 15:00:16,-79.5372391,43.7749138,f,After Second Year,154,-31.18100000000001,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-65,2024-04-22 19:01:20,-79.5374222,43.7749634,f,After Second Year,155,-30.147999999999996,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-66,2024-01-17 15:02:24,-91.5095673,30.829504,f,Second Year,-12,-27.66,Point state: Stationary,FALSE,Day,TRUE,FALSE
LA-2024-66,2024-01-24 15:00:16,-91.5095673,30.8294525,f,Second Year,-11,-26.66,Point state: Stationary,FALSE,Day,TRUE,FALSE
LA-2024-66,2024-02-01 15:00:16,-91.5097733,30.8296585,f,Second Year,-8,-23.66,Point state: Stationary,FALSE,Day,TRUE,FALSE
LA-2024-66,2024-02-04 19:01:20,-91.5098724,30.8295555,f,Second Year,43,27.34,Point state: Stationary,FALSE,Day,TRUE,FALSE
LA-2024-66,2024-02-07 15:00:16,-91.5103836,30.8296585,f,Second Year,12,-3.8000000000000007,Point state: Stationary,FALSE,Day,TRUE,FALSE
LA-2024-66,2024-02-10 19:01:20,-91.5095673,30.8295803,f,Second Year,2,-13.66,Point state: Stationary,FALSE,Day,TRUE,FALSE
LA-2024-66,2024-02-13 15:00:16,-91.5103378,30.8294277,f,Second Year,-4,-19.66,Point state: Stationary,FALSE,Day,TRUE,FALSE
LA-2024-66,2024-02-16 19:01:20,-91.5095673,30.8293247,f,Second Year,1,-14.66,Point state: Stationary,FALSE,Day,TRUE,FALSE
LA-2024-66,2024-02-19 15:00:16,-91.5095901,30.8294792,f,Second Year,6,-9.66,Point state: Stationary,FALSE,Day,TRUE,FALSE
LA-2024-66,2024-02-22 19:01:20,-92.7887268,32.7598724,f,Second Year,56,-11.575999999999993,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-66,2024-02-25 15:00:16,-92.7880859,32.7607155,f,Second Year,74,-1.5658999999999992,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-66,2024-02-28 19:01:20,-92.788208,32.7607689,f,Second Year,63,-13.860200000000006,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
LA-2024-66,2024-03-02 15:00:16,-92.7889557,32.7610741,f,Second Year,97,17.070999999999998,Point state: Migratory (spring),FALSE,Day,TRUE,FALSE
