"","ID","time","lon","lat","event_id","tagtype","sex","age","height_above_wgs84","fix","point_state","designated_before","moving"
"21152","WV-2023-11","2024-06-05 05:00:48",-79.4251938,39.0318985,33519679606,"4g - Lazarus","m","After Second Year",957,"3D","Point state: Summer",FALSE,FALSE
"21153","WV-2023-11","2024-06-07 16:02:08",-79.4235229,39.0270081,33519679632,"4g - Lazarus","m","After Second Year",963,"3D","Point state: Summer",FALSE,FALSE
"21154","WV-2023-11","2024-06-09 05:00:48",-79.425293,39.0318718,33605702486,"4g - Lazarus","m","After Second Year",956,"3D","Point state: Summer",FALSE,FALSE
"21155","WV-2023-11","2024-06-11 16:02:08",-79.4260101,39.0301552,33605702505,"4g - Lazarus","m","After Second Year",855,"3D","Point state: Summer",FALSE,FALSE
"21156","WV-2023-11","2024-06-15 16:02:08",-79.4262161,39.0308228,33605702555,"4g - Lazarus","m","After Second Year",950,"3D","Point state: Summer",FALSE,FALSE
"21157","WV-2023-11","2024-06-17 05:00:48",-79.4261627,39.0306435,33605702569,"4g - Lazarus","m","After Second Year",973,"3D","Point state: Summer",FALSE,FALSE
"21158","WV-2023-11","2024-06-19 16:02:08",-79.4261856,39.0308723,33815123766,"4g - Lazarus","m","After Second Year",945,"3D","Point state: Summer",FALSE,FALSE
"21159","WV-2023-11","2024-06-21 05:00:48",-79.4261627,39.0307198,33815123783,"4g - Lazarus","m","After Second Year",962,"3D","Point state: Summer",FALSE,FALSE
"21160","WV-2023-11","2024-06-23 16:02:08",-79.4261856,39.0307961,33923713796,"4g - Lazarus","m","After Second Year",990,"3D","Point state: Summer",FALSE,FALSE
"21161","WV-2023-11","2024-06-25 05:00:48",-79.4261398,39.0306931,33923713815,"4g - Lazarus","m","After Second Year",957,"3D","Point state: Summer",FALSE,FALSE
"21162","WV-2023-11","2024-06-27 16:02:08",-79.4249573,39.0277252,33923713835,"4g - Lazarus","m","After Second Year",144,"3D","Point state: Summer",FALSE,FALSE
"21163","WV-2023-11","2024-06-29 05:00:48",-79.4261398,39.0306931,33923713850,"4g - Lazarus","m","After Second Year",954,"3D","Point state: Summer",FALSE,FALSE
"21164","WV-2023-11","2024-07-01 16:02:08",-79.4261627,39.0306931,34016350032,"4g - Lazarus","m","After Second Year",959,"3D","Point state: Summer",FALSE,FALSE
"21165","WV-2023-11","2024-07-03 05:00:48",-79.4261856,39.0306931,34016350056,"4g - Lazarus","m","After Second Year",972,"3D","Point state: Summer",FALSE,FALSE
"21166","WV-2023-11","2024-07-07 05:00:48",-79.4261,39.0307,34106450724,"4g - Lazarus","m","After Second Year",971,"3D","Point state: Summer",FALSE,FALSE
"21167","WV-2023-11","2024-07-09 16:02:08",-79.4261,39.0307,34106450743,"4g - Lazarus","m","After Second Year",974,"3D","Point state: Summer",FALSE,FALSE
"21168","WV-2023-11","2024-07-13 16:02:08",-79.5078,39.0918,34106450794,"4g - Lazarus","m","After Second Year",5,"3D","Point state: Summer",FALSE,TRUE
"21169","WV-2023-11","2024-07-15 05:00:48",-79.4262161,39.0307198,34200333438,"4g - Lazarus","m","After Second Year",949,"3D","Point state: Summer",FALSE,FALSE
"21170","WV-2023-12","2023-04-26 05:00:48",-79.4262619,39.0668144,27166273057,"4g - Lazarus","m","Second Year",951,"3D","Point state: Summer",TRUE,FALSE
"21171","WV-2023-12","2023-04-27 16:00:00",-79.460289,39.026165,27166273061,"4g - Lazarus","m","Second Year",970,"3D","Point state: Summer",TRUE,FALSE
"21172","WV-2023-12","2023-04-29 05:02:56",-79.4604187,39.0257797,27166273068,"4g - Lazarus","m","Second Year",956,"3D","Point state: Summer",TRUE,FALSE
"21173","WV-2023-12","2023-05-01 16:00:00",-79.4600601,39.0262146,27166273076,"4g - Lazarus","m","Second Year",961,"3D","Point state: Summer",TRUE,FALSE
"21174","WV-2023-12","2023-05-03 05:02:56",-79.4633102,39.0357628,27166273080,"4g - Lazarus","m","Second Year",0,"2D","Point state: Summer",FALSE,FALSE
"21175","WV-2023-12","2023-05-05 16:00:00",-79.4599838,39.0259056,27166273089,"4g - Lazarus","m","Second Year",967,"3D","Point state: Summer",TRUE,FALSE
"21176","WV-2023-13","2023-04-28 16:02:08",-80.0699997,39.5750542,27166273065,"4g - Lazarus","m","After Second Year",366,"3D","Point state: Summer",TRUE,FALSE
"21177","WV-2023-13","2023-04-30 05:00:48",-80.067749,39.5807114,27166273073,"4g - Lazarus","m","After Second Year",352,"3D","Point state: Summer",TRUE,FALSE
"21178","WV-2023-13","2023-05-04 05:00:48",-80.0677261,39.580761,27299055431,"4g - Lazarus","m","After Second Year",356,"3D","Point state: Summer",TRUE,FALSE
"21179","WV-2023-13","2023-05-06 16:02:08",-80.0691605,39.5799179,27299055432,"4g - Lazarus","m","After Second Year",332,"3D","Point state: Summer",TRUE,FALSE
"21180","WV-2023-13","2023-05-08 05:00:48",-80.0677261,39.5838089,27299055434,"4g - Lazarus","m","After Second Year",341,"3D","Point state: Summer",TRUE,FALSE
"21181","WV-2023-13","2023-05-10 16:02:08",-80.068161,39.579277,27299055436,"4g - Lazarus","m","After Second Year",307,"3D","Point state: Summer",TRUE,FALSE
"21182","WV-2023-13","2023-05-16 05:00:48",-80.0678787,39.5834236,27299055443,"4g - Lazarus","m","After Second Year",342,"3D","Point state: Summer",TRUE,FALSE
"21183","WV-2023-13","2023-05-18 16:02:08",-80.0684891,39.5792007,27299055447,"4g - Lazarus","m","After Second Year",329,"3D","Point state: Summer",TRUE,FALSE
"21184","WV-2023-13","2023-05-20 05:00:48",-80.0678558,39.5836525,27507217584,"4g - Lazarus","m","After Second Year",354,"3D","Point state: Summer",TRUE,FALSE
"21185","WV-2023-13","2023-05-24 05:00:48",-80.0674973,39.5839119,27507217588,"4g - Lazarus","m","After Second Year",336,"3D","Point state: Summer",TRUE,FALSE
"21186","WV-2023-13","2023-05-26 16:02:08",-80.0694885,39.5731316,27507217597,"4g - Lazarus","m","After Second Year",0,"2D","Point state: Summer",FALSE,FALSE
"21187","WV-2023-13","2023-05-28 05:00:48",-80.0678253,39.5807343,27507217608,"4g - Lazarus","m","After Second Year",357,"3D","Point state: Summer",TRUE,FALSE
"21188","WV-2023-13","2023-05-30 16:02:08",-80.0699768,39.5748215,27507217623,"4g - Lazarus","m","After Second Year",354,"3D","Point state: Summer",TRUE,FALSE
"21189","WV-2023-13","2023-06-01 05:00:48",-80.0679016,39.5807877,27507217635,"4g - Lazarus","m","After Second Year",355,"3D","Point state: Summer",TRUE,FALSE
"21190","WV-2023-13","2023-06-03 16:02:08",-80.075943,39.5761795,27507217650,"4g - Lazarus","m","After Second Year",0,"2D","Point state: Summer",FALSE,FALSE
"21191","WV-2023-13","2023-06-05 05:00:48",-80.067749,39.5807114,27507217655,"4g - Lazarus","m","After Second Year",357,"3D","Point state: Summer",TRUE,FALSE
"21192","WV-2023-13","2023-06-07 16:02:08",-80.072258,39.5757446,28105034928,"4g - Lazarus","m","After Second Year",343,"3D","Point state: Summer",TRUE,FALSE
"21193","WV-2023-13","2023-06-11 16:02:08",-80.0721817,39.5757179,28105034962,"4g - Lazarus","m","After Second Year",339,"3D","Point state: Summer",TRUE,FALSE
"21194","WV-2023-13","2023-06-13 05:00:48",-80.068573,39.5805321,28105034978,"4g - Lazarus","m","After Second Year",360,"3D","Point state: Summer",TRUE,FALSE
"21195","WV-2023-13","2023-06-17 05:00:48",-80.0677261,39.5806847,28105035009,"4g - Lazarus","m","After Second Year",351,"3D","Point state: Summer",TRUE,FALSE
"21196","WV-2023-18","2023-04-29 16:00:00",-80.067009,39.5954552,27166273071,"5g - Lazarus","f","Second Year",270,"3D","Point state: Summer",TRUE,FALSE
"21197","WV-2023-18","2023-05-01 04:58:40",-80.0559235,39.5980911,27166273075,"5g - Lazarus","f","Second Year",342,"3D","Point state: Summer",TRUE,FALSE
"21198","WV-2023-18","2023-05-03 16:00:00",-80.0559235,39.599041,27166273083,"5g - Lazarus","f","Second Year",343,"3D","Point state: Summer",TRUE,FALSE
"21199","WV-2023-18","2023-05-05 04:58:40",-80.0559006,39.5988846,27166273087,"5g - Lazarus","f","Second Year",338,"3D","Point state: Summer",TRUE,FALSE
"21200","WV-2023-18","2023-05-07 16:00:00",-80.0560989,39.5992966,27166273093,"5g - Lazarus","f","Second Year",331,"3D","Point state: Summer",TRUE,FALSE
"21201","WV-2023-18","2023-05-09 04:58:40",-80.0671844,39.5921021,27166273098,"5g - Lazarus","f","Second Year",346,"3D","Point state: Summer",TRUE,FALSE
"21202","WV-2023-18","2023-05-11 16:00:00",-80.0561295,39.5992966,27299055437,"5g - Lazarus","f","Second Year",334,"3D","Point state: Summer",TRUE,FALSE
"21203","WV-2023-18","2023-05-13 04:58:40",-80.0671387,39.5921021,27299055438,"5g - Lazarus","f","Second Year",338,"3D","Point state: Summer",TRUE,FALSE
"21204","WV-2023-18","2023-05-15 16:00:00",-80.0563354,39.5994492,27299055441,"5g - Lazarus","f","Second Year",289,"3D","Point state: Summer",TRUE,FALSE
"21205","WV-2023-18","2023-05-17 04:58:40",-80.0558701,39.5988846,27299055445,"5g - Lazarus","f","Second Year",334,"3D","Point state: Summer",TRUE,FALSE
"21206","WV-2023-18","2023-05-19 16:00:00",-80.0562286,39.5992432,27299055453,"5g - Lazarus","f","Second Year",335,"3D","Point state: Summer",TRUE,FALSE
"21207","WV-2023-18","2023-05-21 04:58:40",-80.056076,39.5990143,27299055458,"5g - Lazarus","f","Second Year",335,"3D","Point state: Summer",TRUE,FALSE
"21208","WV-2023-18","2023-05-23 16:00:00",-80.0553589,39.5998344,27299055513,"5g - Lazarus","f","Second Year",0,"3D","Point state: Summer",TRUE,FALSE
"21209","WV-2023-18","2023-05-25 04:58:40",-80.0558243,39.5988617,27299055516,"5g - Lazarus","f","Second Year",334,"3D","Point state: Summer",TRUE,FALSE
"21210","WV-2023-18","2023-05-27 16:00:00",-80.0550537,39.5983734,27318526877,"5g - Lazarus","f","Second Year",338,"3D","Point state: Summer",TRUE,FALSE
"21211","WV-2023-18","2023-05-29 04:58:40",-80.0558243,39.5986557,27318526884,"5g - Lazarus","f","Second Year",332,"3D","Point state: Summer",TRUE,FALSE
"21212","WV-2023-18","2023-05-31 16:00:00",-80.0549011,39.5979385,27507217632,"5g - Lazarus","f","Second Year",346,"3D","Point state: Summer",TRUE,FALSE
"21213","WV-2023-18","2023-06-02 04:58:40",-80.055542,39.5992432,27507217643,"5g - Lazarus","f","Second Year",328,"3D","Point state: Summer",TRUE,FALSE
"21214","WV-2023-18","2023-06-04 16:00:00",-80.0546188,39.5982704,28105034900,"5g - Lazarus","f","Second Year",321,"3D","Point state: Summer",TRUE,FALSE
"21215","WV-2023-18","2023-06-06 04:58:40",-80.0558472,39.5982704,28105034912,"5g - Lazarus","f","Second Year",325,"3D","Point state: Summer",TRUE,FALSE
"21216","WV-2023-18","2023-06-08 16:00:00",-80.0552063,39.5971718,28105034934,"5g - Lazarus","f","Second Year",342,"3D","Point state: Summer",TRUE,FALSE
"21217","WV-2023-18","2023-06-10 04:58:40",-80.0556183,39.5986557,28105034947,"5g - Lazarus","f","Second Year",337,"3D","Point state: Summer",TRUE,FALSE
"21218","WV-2023-18","2023-06-12 16:00:00",-80.0552292,39.5971184,28105034974,"5g - Lazarus","f","Second Year",314,"3D","Point state: Summer",TRUE,FALSE
"21219","WV-2023-18","2023-06-14 04:58:40",-80.067421,39.5921783,28105034989,"5g - Lazarus","f","Second Year",342,"3D","Point state: Summer",TRUE,FALSE
"21220","WV-2023-18","2023-06-16 16:00:00",-80.0548248,39.5983734,28738981490,"5g - Lazarus","f","Second Year",323,"3D","Point state: Summer",TRUE,FALSE
"21221","WV-2023-18","2023-06-18 04:58:40",-80.0676727,39.5912323,28738981495,"5g - Lazarus","f","Second Year",350,"3D","Point state: Summer",TRUE,FALSE
"21222","WV-2023-18","2023-06-20 16:00:00",-80.0680313,39.590744,28738981507,"5g - Lazarus","f","Second Year",329,"3D","Point state: Summer",TRUE,FALSE
"21223","WV-2023-18","2023-06-22 04:58:40",-80.0669327,39.5919495,28738981520,"5g - Lazarus","f","Second Year",341,"3D","Point state: Summer",TRUE,FALSE
"21224","WV-2023-18","2023-06-24 16:00:00",-80.0675964,39.590847,28738981548,"5g - Lazarus","f","Second Year",341,"3D","Point state: Summer",TRUE,FALSE
"21225","WV-2023-18","2023-06-26 04:58:40",-80.0669327,39.5933075,28738981564,"5g - Lazarus","f","Second Year",335,"3D","Point state: Summer",TRUE,FALSE
"21226","WV-2023-18","2023-06-28 16:00:00",-80.0675735,39.5913353,28738981590,"5g - Lazarus","f","Second Year",322,"3D","Point state: Summer",TRUE,FALSE
"21227","WV-2023-18","2023-06-30 04:58:40",-80.0669327,39.5932541,28738981603,"5g - Lazarus","f","Second Year",338,"3D","Point state: Summer",TRUE,FALSE
"21228","WV-2023-18","2023-07-06 16:00:00",-80.0675201,39.5907707,28967402138,"5g - Lazarus","f","Second Year",333,"3D","Point state: Summer",TRUE,FALSE
"21229","WV-2023-18","2023-07-08 04:58:40",-80.0668564,39.5932274,28967402141,"5g - Lazarus","f","Second Year",340,"3D","Point state: Summer",TRUE,FALSE
"21230","WV-2023-18","2023-07-10 16:00:00",-80.0676498,39.5907211,29275834801,"5g - Lazarus","f","Second Year",340,"3D","Point state: Summer",TRUE,FALSE
"21231","WV-2023-18","2023-07-12 04:58:40",-80.0669556,39.5932274,29275834805,"5g - Lazarus","f","Second Year",339,"3D","Point state: Summer",TRUE,FALSE
"21232","WV-2023-18","2023-07-14 16:00:00",-80.0676727,39.5906944,28967402155,"5g - Lazarus","f","Second Year",347,"3D","Point state: Summer",TRUE,FALSE
"21233","WV-2023-18","2023-07-16 04:58:40",-80.0668259,39.5932045,28967402159,"5g - Lazarus","f","Second Year",342,"3D","Point state: Summer",TRUE,FALSE
"21234","WV-2023-18","2023-07-18 16:00:00",-80.0675735,39.590847,29275834829,"5g - Lazarus","f","Second Year",339,"3D","Point state: Summer",TRUE,FALSE
"21235","WV-2023-18","2023-07-20 04:58:40",-80.0669022,39.5933075,29275834837,"5g - Lazarus","f","Second Year",338,"3D","Point state: Summer",TRUE,FALSE
"21236","WV-2023-19","2023-04-29 04:58:40",-80.0669327,39.5945358,27166273066,"4g - Lazarus","m","After Second Year",349,"3D","Point state: Summer",TRUE,FALSE
"21237","WV-2023-20","2023-04-29 16:00:00",-80.0698013,39.5786362,27166273070,"5g - Lazarus","f","After Second Year",270,"3D","Point state: Migratory (spring)",TRUE,FALSE
"21238","WV-2023-20","2023-05-01 04:58:40",-80.0666504,39.5814781,27166273074,"5g - Lazarus","f","After Second Year",330,"3D","Point state: Migratory (spring)",TRUE,FALSE
"21239","WV-2023-20","2023-05-03 16:00:00",-80.0668259,39.5817337,27166273082,"5g - Lazarus","f","After Second Year",352,"3D","Point state: Migratory (spring)",TRUE,FALSE
"21240","WV-2023-20","2023-05-05 04:58:40",-80.0670319,39.5810928,27166273086,"5g - Lazarus","f","After Second Year",325,"3D","Point state: Migratory (spring)",TRUE,FALSE
"21241","WV-2023-20","2023-05-07 16:00:00",-80.0650101,39.5827065,27166273092,"5g - Lazarus","f","After Second Year",0,"2D","Point state: Migratory (spring)",FALSE,FALSE
"21242","WV-2023-20","2023-05-09 04:58:40",-80.0673141,39.5820427,27166273097,"5g - Lazarus","f","After Second Year",334,"3D","Point state: Migratory (spring)",TRUE,FALSE
"21243","WV-2023-20","2023-05-15 16:00:00",-80.0664215,39.5826302,27299055440,"5g - Lazarus","f","After Second Year",246,"3D","Point state: Migratory (spring)",TRUE,FALSE
"21244","WV-2023-20","2023-05-17 04:58:40",-78.1974411,41.5775871,27299055444,"5g - Lazarus","f","After Second Year",314,"3D","Point state: Migratory (spring)",TRUE,TRUE
"21245","WV-2023-20","2023-05-19 16:00:00",-78.0526428,44.6156921,27299055452,"5g - Lazarus","f","After Second Year",238,"3D","Point state: Summer",TRUE,FALSE
"21246","WV-2023-20","2023-05-21 04:58:40",-78.054718,44.6179466,27299055457,"5g - Lazarus","f","After Second Year",219,"3D","Point state: Summer",TRUE,FALSE
"21247","WV-2023-20","2023-05-23 16:00:00",-78.0524673,44.6177902,27299055512,"5g - Lazarus","f","After Second Year",245,"3D","Point state: Summer",TRUE,FALSE
"21248","WV-2023-20","2023-05-25 04:58:40",-78.0579987,44.617588,27299055515,"5g - Lazarus","f","After Second Year",215,"3D","Point state: Summer",TRUE,FALSE
"21249","WV-2023-20","2023-05-29 04:58:40",-78.0582047,44.6180229,27507217612,"5g - Lazarus","f","After Second Year",212,"3D","Point state: Summer",TRUE,FALSE
"21250","WV-2023-20","2023-05-31 16:00:00",-78.0580978,44.6177139,27507217631,"5g - Lazarus","f","After Second Year",303,"3D","Point state: Summer",TRUE,FALSE
"21251","WV-2023-20","2023-06-02 05:02:56",-78.0585327,44.6193275,28105034878,"5g - Lazarus","f","After Second Year",0,"2D","Point state: Summer",FALSE,FALSE
"21252","WV-2023-20","2023-06-04 16:00:00",-78.0595322,44.6184311,28105034899,"5g - Lazarus","f","After Second Year",0,"2D","Point state: Summer",FALSE,FALSE
"21253","WV-2023-20","2023-06-06 05:02:56",-78.0594025,44.6170769,28105034913,"5g - Lazarus","f","After Second Year",0,"2D","Point state: Summer",FALSE,FALSE
"21254","WV-2023-20","2023-06-08 16:00:00",-78.0583267,44.6179695,28105034933,"5g - Lazarus","f","After Second Year",261,"3D","Point state: Summer",TRUE,FALSE
"21255","WV-2023-20","2023-06-10 05:02:56",-78.0581284,44.6177673,28105034948,"5g - Lazarus","f","After Second Year",232,"3D","Point state: Summer",TRUE,FALSE
"21256","WV-2023-20","2023-06-12 16:00:00",-78.0581284,44.6178169,28105034973,"5g - Lazarus","f","After Second Year",233,"3D","Point state: Summer",TRUE,FALSE
"21257","WV-2023-20","2023-06-14 05:02:56",-78.0583801,44.6184082,28105034990,"5g - Lazarus","f","After Second Year",0,"2D","Point state: Summer",FALSE,FALSE
"21258","WV-2023-20","2023-06-16 16:00:00",-78.0568695,44.6187134,28105035006,"5g - Lazarus","f","After Second Year",270,"3D","Point state: Summer",TRUE,FALSE
"21259","WV-2023-20","2023-06-18 04:58:40",-78.0547714,44.6177902,28105035017,"5g - Lazarus","f","After Second Year",222,"3D","Point state: Summer",TRUE,FALSE
"21260","WV-2023-20","2023-06-20 16:00:00",-78.0583038,44.6172791,28105035025,"5g - Lazarus","f","After Second Year",217,"3D","Point state: Summer",TRUE,FALSE
"21261","WV-2023-20","2023-06-22 04:58:40",-78.0579224,44.6174088,28738981519,"5g - Lazarus","f","After Second Year",185,"3D","Point state: Summer",TRUE,FALSE
"21262","WV-2023-20","2023-06-24 16:00:00",-78.0575638,44.6174088,28738981547,"5g - Lazarus","f","After Second Year",243,"3D","Point state: Summer",TRUE,FALSE
"21263","WV-2023-20","2023-06-26 04:58:40",-78.0491104,44.6218872,28738981563,"5g - Lazarus","f","After Second Year",206,"3D","Point state: Summer",TRUE,FALSE
"21264","WV-2023-20","2023-06-28 16:00:00",-78.0534134,44.6234741,28738981589,"5g - Lazarus","f","After Second Year",0,"2D","Point state: Summer",FALSE,FALSE
"21265","WV-2023-20","2023-06-30 04:58:40",-78.0522385,44.6211205,28738981602,"5g - Lazarus","f","After Second Year",219,"3D","Point state: Summer",TRUE,FALSE
"21266","WV-2023-20","2023-07-02 16:00:00",-78.0533371,44.6220665,28738981621,"5g - Lazarus","f","After Second Year",254,"3D","Point state: Summer",TRUE,FALSE
"21267","WV-2023-20","2023-07-04 05:02:56",-78.050293,44.6264954,28967402134,"5g - Lazarus","f","After Second Year",235,"3D","Point state: Summer",TRUE,FALSE
"21268","WV-2023-20","2023-07-06 16:00:00",-78.0536728,44.6228371,28967402137,"5g - Lazarus","f","After Second Year",234,"3D","Point state: Summer",TRUE,FALSE
"21269","WV-2023-20","2023-07-14 16:00:00",-78.0540543,44.6224518,28967402154,"5g - Lazarus","f","After Second Year",252,"3D","Point state: Summer",TRUE,FALSE
"21270","WV-2023-20","2023-07-16 05:02:56",-78.0526428,44.6144371,28967402160,"5g - Lazarus","f","After Second Year",209,"3D","Point state: Summer",TRUE,FALSE
"21271","WV-2023-20","2023-07-18 16:00:00",-78.0598145,44.616436,29275834828,"5g - Lazarus","f","After Second Year",216,"3D","Point state: Summer",TRUE,FALSE
"21272","WV-2023-20","2023-07-20 04:58:40",-78.054718,44.6180496,29275834836,"5g - Lazarus","f","After Second Year",220,"3D","Point state: Summer",TRUE,FALSE
"21273","WV-2023-20","2023-07-22 16:00:00",-78.0575867,44.6176643,29275834852,"5g - Lazarus","f","After Second Year",235,"3D","Point state: Summer",TRUE,FALSE
"21274","WV-2023-20","2023-07-24 04:58:40",-78.054718,44.6179962,29275834860,"5g - Lazarus","f","After Second Year",223,"3D","Point state: Summer",TRUE,FALSE
"21275","WV-2023-20","2023-07-26 16:00:00",-78.0572052,44.6176109,32714221225,"5g - Lazarus","f","After Second Year",178,"3D","Point state: Summer",FALSE,FALSE
"21276","WV-2023-20","2023-07-28 05:02:56",-78.0575867,44.6177673,32714221226,"5g - Lazarus","f","After Second Year",221,"3D","Point state: Summer",FALSE,FALSE
"21277","WV-2023-20","2024-02-01 16:00:00",-81.8177643,29.8353024,31609550582,"5g - Lazarus","f","After Second Year",0,"3D","Point state: Winter",FALSE,FALSE
"21278","WV-2023-20","2024-02-02 16:02:08",-81.8177414,29.8356857,31609550647,"5g - Lazarus","f","After Second Year",-1,"3D","Point state: Winter",FALSE,FALSE
"21279","WV-2023-20","2024-04-15 16:00:00",-78.0588379,44.6177902,32714221269,"5g - Lazarus","f","After Second Year",9,"3D","Point state: Migratory (spring)",FALSE,FALSE
"21280","WV-2023-20","2024-04-16 16:02:08",-78.0621948,44.617485,32714221275,"5g - Lazarus","f","After Second Year",48,"3D","Point state: Migratory (spring)",FALSE,FALSE
"21281","WV-2023-20","2024-04-17 16:00:00",-78.0610428,44.6175117,32772191065,"5g - Lazarus","f","After Second Year",240,"3D","Point state: Migratory (spring)",FALSE,FALSE
"21282","WV-2023-20","2024-04-18 16:02:08",-78.0608902,44.6174355,32772191066,"5g - Lazarus","f","After Second Year",239,"3D","Point state: Migratory (spring)",FALSE,FALSE
"21283","WV-2023-20","2024-04-19 16:00:00",-78.0609436,44.6174355,32772191070,"5g - Lazarus","f","After Second Year",234,"3D","Point state: Migratory (spring)",FALSE,FALSE
"21284","WV-2023-20","2024-04-20 16:02:08",-78.0609894,44.6175613,32772191071,"5g - Lazarus","f","After Second Year",229,"3D","Point state: Migratory (spring)",FALSE,FALSE
"21285","WV-2023-20","2024-04-21 16:00:00",-78.0609894,44.6175117,32800401988,"5g - Lazarus","f","After Second Year",222,"3D","Point state: Migratory (spring)",FALSE,FALSE
"21286","WV-2023-20","2024-04-22 16:02:08",-78.0609665,44.617485,32800401991,"5g - Lazarus","f","After Second Year",223,"3D","Point state: Migratory (spring)",FALSE,FALSE
"21287","WV-2023-20","2024-04-23 16:00:00",-78.0613251,44.6170235,32824260907,"5g - Lazarus","f","After Second Year",272,"3D","Point state: Migratory (spring)",FALSE,FALSE
"21288","WV-2023-20","2024-04-24 16:02:08",-78.0611191,44.6171532,32824260908,"5g - Lazarus","f","After Second Year",246,"3D","Point state: Migratory (spring)",FALSE,FALSE
"21289","WV-2023-20","2024-04-25 16:00:00",-78.0599442,44.6186371,32864097823,"5g - Lazarus","f","After Second Year",0,"3D","Point state: Migratory (spring)",FALSE,FALSE
"21290","WV-2023-20","2024-04-26 16:02:08",-78.0599136,44.6185074,32864097824,"5g - Lazarus","f","After Second Year",0,"3D","Point state: Migratory (spring)",FALSE,FALSE
"21291","WV-2023-20","2024-04-27 16:00:00",-78.0611725,44.6170235,32864097825,"5g - Lazarus","f","After Second Year",258,"3D","Point state: Migratory (spring)",FALSE,FALSE
"21292","WV-2023-20","2024-04-28 16:02:08",-78.0615005,44.6167412,32864097826,"5g - Lazarus","f","After Second Year",320,"3D","Point state: Migratory (spring)",FALSE,FALSE
"21293","WV-2023-23","2023-05-18 16:02:08",-79.4113922,39.0638733,27299055449,"5g - Lazarus","f","After second year",945,"3D","Point state: Migratory (spring)",TRUE,FALSE
"21294","WV-2023-23","2023-05-20 05:00:48",-78.879425,40.5486984,27299055456,"5g - Lazarus","f","After second year",484,"3D","Point state: Migratory (spring)",TRUE,TRUE
"21295","WV-2023-23","2023-05-22 16:02:08",-78.6837616,40.4609146,27507217586,"5g - Lazarus","f","After second year",0,"2D","Point state: Summer",FALSE,FALSE
"21296","WV-2023-23","2023-05-24 05:00:48",-78.6818695,40.460762,27507217589,"5g - Lazarus","f","After second year",521,"3D","Point state: Summer",TRUE,FALSE
"21297","WV-2023-23","2023-05-28 05:00:48",-78.6831512,40.4585838,27507217610,"5g - Lazarus","f","After second year",480,"3D","Point state: Summer",TRUE,FALSE
"21298","WV-2023-23","2023-05-30 16:02:08",-78.6824799,40.4585075,27507217625,"5g - Lazarus","f","After second year",467,"3D","Point state: Summer",TRUE,FALSE
"21299","WV-2023-23","2023-06-01 05:00:48",-78.682251,40.45961,27507217637,"5g - Lazarus","f","After second year",496,"3D","Point state: Summer",TRUE,FALSE
"21300","WV-2023-23","2023-06-03 16:02:08",-78.6825104,40.4584579,27507217652,"5g - Lazarus","f","After second year",486,"3D","Point state: Summer",TRUE,FALSE
"21301","WV-2023-23","2023-06-05 05:00:48",-78.6829453,40.4589691,28105034903,"5g - Lazarus","f","After second year",471,"3D","Point state: Summer",TRUE,FALSE
"21302","WV-2023-23","2023-06-07 16:02:08",-78.6833801,40.4590454,28105034930,"5g - Lazarus","f","After second year",488,"3D","Point state: Summer",TRUE,FALSE
"21303","WV-2023-23","2023-06-09 05:00:48",-78.6823044,40.4595566,28105034944,"5g - Lazarus","f","After second year",496,"3D","Point state: Summer",TRUE,FALSE
"21304","WV-2023-23","2023-06-13 05:00:48",-78.682251,40.4595337,28105034980,"5g - Lazarus","f","After second year",494,"3D","Point state: Summer",TRUE,FALSE
"21305","WV-2023-23","2023-06-17 05:00:48",-78.6817627,40.4607086,28105035011,"5g - Lazarus","f","After second year",521,"3D","Point state: Summer",TRUE,FALSE
"21306","WV-2023-23","2023-06-21 05:00:48",-78.6816101,40.4605827,28105035027,"5g - Lazarus","f","After second year",492,"3D","Point state: Summer",TRUE,FALSE
"21307","WV-2023-23","2023-06-23 16:02:08",-78.6824799,40.4599152,28738981536,"5g - Lazarus","f","After second year",497,"3D","Point state: Summer",TRUE,FALSE
"21308","WV-2023-23","2023-06-25 05:00:48",-78.6811523,40.4622192,28738981553,"5g - Lazarus","f","After second year",522,"3D","Point state: Summer",TRUE,FALSE
"21309","WV-2023-23","2023-06-27 16:02:08",-78.7024231,40.4879761,28738981576,"5g - Lazarus","f","After second year",0,"2D","Point state: Summer",FALSE,FALSE
"21310","WV-2023-23","2023-06-29 05:00:48",-78.6823578,40.459507,28738981594,"5g - Lazarus","f","After second year",487,"3D","Point state: Summer",TRUE,FALSE
"21311","WV-2023-23","2023-07-01 16:02:08",-78.682251,40.4600449,28738981618,"5g - Lazarus","f","After second year",498,"3D","Point state: Summer",TRUE,FALSE
"21312","WV-2023-23","2023-07-03 05:00:48",-78.6822815,40.4595337,28738981630,"5g - Lazarus","f","After second year",510,"3D","Point state: Summer",TRUE,FALSE
"21313","WV-2023-23","2023-07-05 16:02:08",-78.6825638,40.4600182,28738981642,"5g - Lazarus","f","After second year",505,"3D","Point state: Summer",TRUE,FALSE
"21314","WV-2023-23","2023-07-07 05:00:48",-78.6808929,40.4622192,28738981653,"5g - Lazarus","f","After second year",521,"3D","Point state: Summer",TRUE,FALSE
"21315","WV-2023-23","2023-07-11 05:00:00",-78.6805344,40.4622459,29465046207,"5g - Lazarus","f","After second year",519,"3D","Point state: Summer",TRUE,FALSE
