Field1,ID,time,lon,lat,event_id,tagtype,sex,height_above_wgs84,height_above_wgs84_1,fix,point_state,moving,on_land,POINT_X,POINT_Y,POINT_Z,Terrain
13488,VT-2022-31,2022-11-28 19:58:56,-78.602279699999997,35.050689700000000,24376899900,4g - hybrid,m,,9.000000000000000,3D,Point state: Stationary,TRUE,TRUE,-78.602277167999944,35.050682732000041,0.000000000000000,8.0690193
13490,VT-2022-31,2022-11-30 19:58:56,-78.602203399999993,35.050739299999996,24438688149,4g - hybrid,m,,9.000000000000000,3D,Point state: Stationary,TRUE,TRUE,-78.602200867999954,35.050732332000052,0.000000000000000,8.1290207
13492,VT-2022-31,2022-12-02 19:58:56,-78.602356000000000,35.050815600000000,24556316794,4g - hybrid,m,,-1.000000000000000,3D,Point state: Stationary,TRUE,TRUE,-78.602353467999990,35.050808632000042,0.000000000000000,7.9892883
13494,VT-2022-31,2022-12-04 19:58:56,-78.602226299999998,35.050918600000003,24556316817,4g - hybrid,m,,23.000000000000000,3D,Point state: Stationary,TRUE,TRUE,-78.602223767999988,35.050911632000066,0.000000000000000,8.1290207
13496,VT-2022-31,2022-12-06 19:58:56,-78.602302600000002,35.050609600000001,24637177520,4g - hybrid,m,,8.000000000000000,3D,Point state: Stationary,TRUE,TRUE,-78.602300067999977,35.050602632000050,0.000000000000000,8.0566788
13498,VT-2022-31,2022-12-08 19:58:56,-78.603202800000005,35.048385600000003,24699947543,4g - hybrid,m,,8.000000000000000,3D,Point state: Stationary,TRUE,TRUE,-78.603200267999966,35.048378632000038,0.000000000000000,9.2382393
13500,VT-2022-31,2022-12-10 19:58:56,-78.603095999999994,35.048435200000000,24726282613,4g - hybrid,m,,22.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-78.603093467999940,35.048428232000049,0.000000000000000,9.2382393
13502,VT-2022-31,2022-12-12 19:58:56,-78.603279099999995,35.048717500000002,24743997361,4g - hybrid,m,,18.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-78.603276567999956,35.048710532000030,0.000000000000000,9.0160904
13504,VT-2022-31,2022-12-14 19:58:56,-78.603279099999995,35.048690800000003,24743997369,4g - hybrid,m,,15.000000000000000,3D,Point state: Stationary,TRUE,TRUE,-78.603276567999956,35.048683832000052,0.000000000000000,9.1300201
13506,VT-2022-31,2022-12-16 19:58:56,-78.603202800000005,35.048511499999996,24764786944,4g - hybrid,m,,20.000000000000000,3D,Point state: Stationary,TRUE,TRUE,-78.603200267999966,35.048504532000038,0.000000000000000,9.2555847
13508,VT-2022-31,2022-12-18 19:58:56,-78.603279099999995,35.048358899999997,24779691318,4g - hybrid,m,,16.000000000000000,3D,Point state: Stationary,TRUE,TRUE,-78.603276567999956,35.048351932000060,0.000000000000000,9.3510818
13510,VT-2022-31,2022-12-20 19:58:56,-78.602149999999995,35.050098400000003,24779691329,4g - hybrid,m,,14.000000000000000,3D,Point state: Stationary,TRUE,TRUE,-78.602147467999941,35.050091432000045,0.000000000000000,8.2334938
13518,VT-2022-31,2023-01-06 20:01:04,-78.603843699999999,35.050022100000000,24885888710,4g - hybrid,m,,-29.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-78.603841166999985,35.050015132000055,0.000000000000000,8.1912384
13519,VT-2022-31,2023-01-20 20:01:04,-78.603401199999993,35.049022700000002,25386445300,4g - hybrid,m,,28.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-78.603398667999954,35.049015732000043,0.000000000000000,8.6030693
13520,VT-2022-31,2023-01-27 19:58:56,-78.604171800000003,35.050304400000002,25386445302,4g - hybrid,m,,24.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-78.604169266999975,35.050297432000036,0.000000000000000,8.1110535
13477,VT-2022-31,2022-11-18 04:58:40,-78.418548599999994,35.051864600000002,24297393592,4g - hybrid,m,,17.000000000000000,3D,Point state: Stationary,TRUE,TRUE,-78.418546122999942,35.051857625000025,0.000000000000000,14.8631134
8664,RI-2020-44,2021-02-24 18:59:12,-86.046478300000004,35.074855800000002,18009745744,5g - Hybrid,f,,561.000000000000000,3D,Point state: Migratory (spring),TRUE,TRUE,-86.046473569999989,35.074849105000055,0.000000000000000,518.6136475
3382,ME-2020-14,2020-11-29 05:00:48,-78.233078000000006,35.079078699999997,17015282907,4g - Night,m,,628.000000000000000,3D,Point state: Migratory (fall),TRUE,TRUE,-78.233075577999955,35.079071713000076,0.000000000000000,5.9476776
3189,LA-2023-30,2023-02-12 09:23:12,-92.306007399999999,35.089523300000003,25434268963,4g - hybrid,m,,75.000000000000000,3D,Point state: Migratory (spring),FALSE,TRUE,-92.306000924999978,35.089516874000026,0.000000000000000,63.2371216
3188,LA-2023-30,2023-02-10 18:59:12,-92.309211700000006,35.091800700000000,25434268956,4g - hybrid,m,,85.000000000000000,3D,Point state: Migratory (spring),FALSE,TRUE,-92.309205223999982,35.091794273000062,0.000000000000000,59.8188248
12453,VT-2020-14,2020-11-24 04:58:40,-87.483581500000000,35.126052899999998,17015282786,4g - Infrequent,m,,503.000000000000000,3D,Point state: Migratory (fall),TRUE,TRUE,-87.483576356999947,35.126046254000073,0.000000000000000,155.6717072
7687,QUE-2021-24,2021-10-29 04:01:04,-77.337455700000007,35.126644100000000,20452986061,4g- night,f,,11.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-77.337453547999985,35.126637073000040,0.000000000000000,-23.4110260
7688,QUE-2021-24,2021-10-30 03:58:56,-77.336585999999997,35.125389100000000,20597396901,4g- night,f,,14.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-77.336583847999975,35.125382073000026,0.000000000000000,-23.3007164
7690,QUE-2021-24,2021-11-01 04:58:40,-77.336845400000001,35.126285600000003,20771299467,4g- night,f,,13.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-77.336843247999980,35.126278573000036,0.000000000000000,-23.3557320
7692,QUE-2021-24,2021-11-03 04:58:40,-77.336616500000005,35.126209299999999,20771299503,4g- night,f,,19.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-77.336614347999955,35.126202273000047,0.000000000000000,-23.3325291
7693,QUE-2021-24,2021-11-04 05:00:48,-77.336769099999998,35.126285600000003,20771299509,4g- night,f,,15.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-77.336766947999934,35.126278573000036,0.000000000000000,-23.3157330
7689,QUE-2021-24,2021-10-31 04:01:04,-77.327552800000007,35.125926999999997,20597396908,4g- night,f,,19.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-77.327550650999967,35.125919973000066,0.000000000000000,-23.8151188
7691,QUE-2021-24,2021-11-02 05:00:48,-77.327575699999997,35.126312300000002,20771299474,4g- night,f,,14.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-77.327573550999944,35.126305273000071,0.000000000000000,-23.8362713
7694,QUE-2021-24,2021-11-05 04:58:40,-77.327346800000001,35.126747100000003,20771299542,4g- night,f,,18.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-77.327344650999976,35.126740073000065,0.000000000000000,-23.7629719
7695,QUE-2021-24,2021-11-06 05:00:48,-77.328216600000005,35.126487699999998,20771299551,4g- night,f,,17.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-77.328214450999951,35.126480673000060,0.000000000000000,-23.6512375
7696,QUE-2021-24,2021-11-07 04:58:40,-77.327423100000004,35.126644100000000,20888105829,4g- night,f,,10.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-77.327420950999965,35.126637073000040,0.000000000000000,-23.8020248
7697,QUE-2021-24,2021-11-08 05:00:48,-77.328239400000001,35.126590700000001,20888105836,4g- night,f,,4.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-77.328237250999962,35.126583673000027,0.000000000000000,-23.6712379
7712,QUE-2021-24,2021-11-23 04:58:40,-77.327858000000006,35.126846299999997,20953998352,4g- night,f,,15.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-77.327855850999981,35.126839273000030,0.000000000000000,-23.7345390
7713,QUE-2021-24,2021-11-24 05:00:48,-77.328010599999999,35.126693699999997,20953998357,4g- night,f,,14.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-77.328008450999960,35.126686673000052,0.000000000000000,-23.7194328
7715,QUE-2021-24,2021-11-26 05:00:48,-77.328445400000007,35.126720400000004,20953998380,4g- night,f,,9.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-77.328443250999953,35.126713373000030,0.000000000000000,-23.6218681
7716,QUE-2021-24,2021-11-27 04:58:40,-77.328346300000007,35.126823399999999,20953998397,4g- night,f,,12.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-77.328344150999953,35.126816373000054,0.000000000000000,-23.6539078
7717,QUE-2021-24,2021-11-28 05:00:48,-77.327400200000000,35.126567799999997,20953998401,4g- night,f,,14.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-77.327398050999989,35.126560773000051,0.000000000000000,-23.8420238
7718,QUE-2021-24,2021-11-29 04:58:40,-77.327934299999995,35.126926400000002,20967592465,4g- night,f,,10.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-77.327932150999970,35.126919373000078,0.000000000000000,-23.6945400
7719,QUE-2021-24,2021-11-30 05:00:48,-77.328063999999998,35.126796700000000,20967592468,4g- night,f,,5.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-77.328061850999973,35.126789673000076,0.000000000000000,-23.7145386
7720,QUE-2021-24,2021-12-01 04:58:40,-77.327445999999995,35.126693699999997,20978990852,4g- night,f,,14.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-77.327443850999941,35.126686673000052,0.000000000000000,-23.8020248
7721,QUE-2021-24,2021-12-02 05:00:48,-77.327911400000005,35.126873000000003,20967592474,4g- night,f,,11.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-77.327909250999937,35.126865973000065,0.000000000000000,-23.7545395
7722,QUE-2021-24,2021-12-03 04:58:40,-77.327369700000006,35.126487699999998,20978990868,4g- night,f,,13.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-77.327367550999952,35.126480673000060,0.000000000000000,-23.8620243
7723,QUE-2021-24,2021-12-04 05:00:48,-77.328063999999998,35.126796700000000,20978990874,4g- night,f,,14.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-77.328061850999973,35.126789673000076,0.000000000000000,-23.7145386
7724,QUE-2021-24,2021-12-05 04:58:40,-77.327911400000005,35.126823399999999,20983484869,4g- night,f,,12.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-77.327909250999937,35.126816373000054,0.000000000000000,-23.7145386
7725,QUE-2021-24,2021-12-06 05:00:48,-77.328422500000002,35.126846299999997,20983484873,4g- night,f,,13.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-77.328420350999977,35.126839273000030,0.000000000000000,-23.6339073
7726,QUE-2021-24,2021-12-07 04:58:40,-77.327964800000004,35.126846299999997,20983484890,4g- night,f,,13.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-77.327962650999950,35.126839273000030,0.000000000000000,-23.7145386
7727,QUE-2021-24,2021-12-08 05:00:48,-77.327400200000000,35.126514399999998,20983484893,4g- night,f,,11.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-77.327398050999989,35.126507373000038,0.000000000000000,-23.8220253
7728,QUE-2021-24,2021-12-13 04:58:40,-77.327445999999995,35.126438100000001,21014168779,4g- night,f,,-7.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-77.327443850999941,35.126431073000049,0.000000000000000,-23.8362713
7729,QUE-2021-24,2021-12-14 05:00:48,-77.327369700000006,35.126617400000001,21014168780,4g- night,f,,6.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-77.327367550999952,35.126610373000062,0.000000000000000,-23.8420238
7730,QUE-2021-24,2021-12-15 04:58:40,-77.327423100000004,35.126666999999998,21014168796,4g- night,f,,12.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-77.327420950999965,35.126659973000073,0.000000000000000,-23.8020248
7731,QUE-2021-24,2021-12-16 05:00:48,-77.327293400000002,35.126541099999997,21014168801,4g- night,f,,11.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-77.327291250999963,35.126534073000073,0.000000000000000,-23.8856354
7732,QUE-2021-24,2021-12-17 04:58:40,-77.327117900000005,35.126541099999997,21014168814,4g- night,f,,11.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-77.327115750999951,35.126534073000073,0.000000000000000,-23.9056358
7733,QUE-2021-24,2021-12-18 05:00:48,-77.327217099999999,35.126567799999997,21014168815,4g- night,f,,16.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-77.327214950999974,35.126560773000051,0.000000000000000,-23.9056358
7734,QUE-2021-24,2021-12-19 04:58:40,-77.327476500000003,35.126617400000001,21014168843,4g- night,f,,12.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-77.327474350999978,35.126610373000062,0.000000000000000,-23.8020248
7735,QUE-2021-24,2021-12-20 05:00:48,-77.327423100000004,35.126693699999997,21014168852,4g- night,f,,10.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-77.327420950999965,35.126686673000052,0.000000000000000,-23.8220253
7736,QUE-2021-24,2021-12-21 04:58:40,-77.327529900000002,35.126590700000001,21014168864,4g- night,f,,11.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-77.327527750999934,35.126583673000027,0.000000000000000,-23.8020248
7737,QUE-2021-24,2021-12-22 05:00:48,-77.327423100000004,35.126644100000000,21014168865,4g- night,f,,13.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-77.327420950999965,35.126637073000040,0.000000000000000,-23.8020248
7738,QUE-2021-24,2021-12-23 04:58:40,-77.327987699999994,35.126720400000004,21022618514,4g- night,f,,9.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-77.327985550999983,35.126713373000030,0.000000000000000,-23.7394333
7739,QUE-2021-24,2021-12-24 05:00:48,-77.327476500000003,35.126541099999997,21022618521,4g- night,f,,19.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-77.327474350999978,35.126534073000073,0.000000000000000,-23.8020248
7740,QUE-2021-24,2021-12-25 04:58:40,-77.327934299999995,35.126770000000000,21031600657,4g- night,f,,13.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-77.327932150999970,35.126762973000041,0.000000000000000,-23.7145386
7741,QUE-2021-24,2021-12-26 05:00:48,-77.327445999999995,35.126644100000000,21031600659,4g- night,f,,14.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-77.327443850999941,35.126637073000040,0.000000000000000,-23.8020248
7742,QUE-2021-24,2021-12-27 04:58:40,-77.328063999999998,35.126926400000002,21026815657,4g- night,f,,12.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-77.328061850999973,35.126919373000078,0.000000000000000,-23.7545395
7743,QUE-2021-24,2021-12-28 05:00:48,-77.327835100000001,35.126846299999997,21026815662,4g- night,f,,17.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-77.327832950999948,35.126839273000030,0.000000000000000,-23.7919312
7744,QUE-2021-24,2021-12-29 04:58:40,-77.327987699999994,35.126873000000003,21031600685,4g- night,f,,10.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-77.327985550999983,35.126865973000065,0.000000000000000,-23.7145386
7745,QUE-2021-24,2021-12-30 05:00:48,-77.327552800000007,35.126796700000000,21031600689,4g- night,f,,15.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-77.327550650999967,35.126789673000076,0.000000000000000,-23.8241081
7746,QUE-2021-24,2021-12-31 04:58:40,-77.327911400000005,35.126823399999999,21038905086,4g- night,f,,15.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-77.327909250999937,35.126816373000054,0.000000000000000,-23.7145386
7747,QUE-2021-24,2022-01-01 05:00:48,-77.327911400000005,35.126823399999999,21038905091,4g- night,f,,9.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-77.327909250999937,35.126816373000054,0.000000000000000,-23.7145386
7748,QUE-2021-24,2022-01-02 04:58:40,-77.328010599999999,35.126899700000003,21038905110,4g- night,f,,11.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-77.328008450999960,35.126892673000043,0.000000000000000,-23.7745399
7749,QUE-2021-24,2022-01-03 05:00:48,-77.328163099999998,35.126949300000000,21038905111,4g- night,f,,13.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-77.328160950999973,35.126942273000054,0.000000000000000,-23.6764355
7750,QUE-2021-24,2022-01-04 04:58:40,-77.328270000000003,35.126873000000003,21078231236,4g- night,f,,10.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-77.328267850999964,35.126865973000065,0.000000000000000,-23.6564369
7751,QUE-2021-24,2022-01-05 05:00:48,-77.327499399999994,35.126666999999998,21078231237,4g- night,f,,13.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-77.327497250999954,35.126659973000073,0.000000000000000,-23.7820244
7698,QUE-2021-24,2021-11-09 04:58:40,-77.332878100000002,35.129535699999998,20888105858,4g- night,f,,15.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-77.332875948999970,35.129528672000049,0.000000000000000,-23.4417858
7699,QUE-2021-24,2021-11-10 05:00:48,-77.333106999999998,35.130046800000002,20888105865,4g- night,f,,16.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-77.333104848999938,35.130039772000032,0.000000000000000,-23.4873524
7700,QUE-2021-24,2021-11-11 04:58:40,-77.332771300000005,35.129665400000000,20911386388,4g- night,f,,16.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-77.332769148999944,35.129658372000051,0.000000000000000,-23.5479431
7701,QUE-2021-24,2021-11-12 05:00:48,-77.331878700000004,35.129383099999998,20911386394,4g- night,f,,11.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-77.331876549999947,35.129376072000071,0.000000000000000,-23.5187588
7702,QUE-2021-24,2021-11-13 04:58:40,-77.332389800000001,35.129589099999997,20911386418,4g- night,f,,14.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-77.332387648999941,35.129582072000062,0.000000000000000,-23.5602722
7703,QUE-2021-24,2021-11-14 05:00:48,-77.332412700000006,35.129714999999997,20911386422,4g- night,f,,16.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-77.332410548999974,35.129707972000062,0.000000000000000,-23.5235348
7704,QUE-2021-24,2021-11-15 04:58:40,-77.332824700000003,35.130073500000002,20920375433,4g- night,f,,19.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-77.332822548999957,35.130066472000067,0.000000000000000,-23.5240059
7705,QUE-2021-24,2021-11-16 05:00:48,-77.332672099999996,35.129741699999997,20920375438,4g- night,f,,13.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-77.332669948999978,35.129734672000041,0.000000000000000,-23.5372162
7706,QUE-2021-24,2021-11-17 04:58:40,-77.333389299999993,35.129791300000001,20931904760,4g- night,f,,13.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-77.333387148999975,35.129784272000052,0.000000000000000,-23.4433918
7707,QUE-2021-24,2021-11-18 05:00:48,-77.333389299999993,35.129844700000000,20931904767,4g- night,f,,15.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-77.333387148999975,35.129837672000065,0.000000000000000,-23.4633904
7708,QUE-2021-24,2021-11-19 04:58:40,-77.333236700000000,35.129867599999997,20931904788,4g- night,f,,15.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-77.333234548999940,35.129860572000041,0.000000000000000,-23.5147934
7709,QUE-2021-24,2021-11-20 05:00:48,-77.333442700000006,35.129051199999999,20931904791,4g- night,f,,18.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-77.333440548999988,35.129044172000079,0.000000000000000,-23.1713562
7710,QUE-2021-24,2021-11-21 04:58:40,-77.331749000000002,35.129177100000000,20931904810,4g- night,f,,13.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-77.331746849999945,35.129170072000079,0.000000000000000,-23.6221008
7711,QUE-2021-24,2021-11-22 05:00:48,-77.331954999999994,35.129688299999998,20931904817,4g- night,f,,16.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-77.331952849999936,35.129681272000028,0.000000000000000,-23.5735855
7714,QUE-2021-24,2021-11-25 04:58:40,-77.332618699999998,35.129844700000000,20953998373,4g- night,f,,4.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-77.332616548999965,35.129837672000065,0.000000000000000,-23.5572166
12150,VT-2020-09,2020-12-24 19:58:56,-84.704521200000002,35.131073000000001,17345585583,5g - Frequent,m,,251.000000000000000,3D,Point state: Migratory (fall),FALSE,TRUE,-84.704516853999962,35.131066240000052,0.000000000000000,213.7183533
12149,VT-2020-09,2020-12-24 04:58:40,-84.707160900000005,35.134502400000002,17345585582,5g - Frequent,m,,247.000000000000000,3D,Point state: Migratory (fall),FALSE,TRUE,-84.707156552999948,35.134495639000079,0.000000000000000,223.7188416
12151,VT-2020-09,2020-12-26 04:58:40,-84.697967500000004,35.135166200000000,17295188507,5g - Frequent,m,,204.000000000000000,3D,Point state: Migratory (fall),FALSE,TRUE,-84.697963155999958,35.135159439000063,0.000000000000000,190.3034668
12152,VT-2020-09,2020-12-26 19:58:56,-84.698379500000001,35.135448500000003,17295188522,5g - Frequent,m,,62.000000000000000,3D,Point state: Migratory (fall),FALSE,TRUE,-84.698375155999940,35.135441739000044,0.000000000000000,191.8684082
12153,VT-2020-09,2020-12-28 04:58:40,-84.698020900000003,35.135192900000000,17345585609,5g - Frequent,m,,225.000000000000000,3D,Point state: Migratory (fall),FALSE,TRUE,-84.698016555999970,35.135186139000041,0.000000000000000,190.7181396
12154,VT-2020-09,2020-12-28 19:58:56,-84.698074300000002,35.135295900000003,17345585619,5g - Frequent,m,,238.000000000000000,3D,Point state: Migratory (fall),FALSE,TRUE,-84.698069955999983,35.135289139000065,0.000000000000000,190.9617310
1149,GA-2021-17,2021-03-01 05:00:48,-81.692688000000004,35.190078700000001,18009745834,5g- hybrid,f,,1017.000000000000000,3D,Point state: Migratory (spring),TRUE,TRUE,-81.692684534999955,35.190071812000042,0.000000000000000,213.8432159
13276,VT-2021-28,2022-02-26 05:00:48,-88.855308500000007,35.310783399999998,21458082900,4g - infreq,m,,124.000000000000000,3D,Point state: Migratory (spring),FALSE,TRUE,-88.855302958999971,35.310776776000068,0.000000000000000,94.0729141
13277,VT-2021-28,2022-03-02 20:01:04,-88.854774500000005,35.311168700000003,21458082904,4g - infreq,m,,140.000000000000000,3D,Point state: Migratory (spring),FALSE,TRUE,-88.854768958999955,35.311162076000073,0.000000000000000,93.8407440
13275,VT-2021-28,2022-02-20 20:01:04,-88.857994099999999,35.313831299999997,21458082899,4g - infreq,m,,7.000000000000000,3D,Point state: Migratory (spring),FALSE,TRUE,-88.857988557999988,35.313824676000024,0.000000000000000,93.0198135
9505,SC-2021-19,2021-03-08 16:59:44,-81.560821500000003,35.321536999999999,18106065788,5g- hybrid,m,,210.000000000000000,3D,Point state: Migratory (spring),TRUE,TRUE,-81.560818065999968,35.321530079000070,0.000000000000000,183.3625641
13474,VT-2022-31,2022-11-14 20:03:12,-78.286628699999994,35.337944000000000,24283328549,4g - hybrid,m,,3.000000000000000,3D,Point state: Migratory (fall),TRUE,TRUE,-78.286626248999937,35.337936959000046,0.000000000000000,5.4064140
12223,VT-2020-10,2020-11-29 05:00:48,-78.970871000000002,35.340812700000001,17060579753,5g - Night,m,,295.000000000000000,3D,Point state: Migratory (fall),TRUE,TRUE,-78.970868341999960,35.340805682000052,0.000000000000000,38.6764832
12610,VT-2020-16,2020-11-04 04:58:40,-78.296356200000005,35.341937999999999,16785091478,4g - Night,f,,44.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-78.296353745999966,35.341930958000034,0.000000000000000,13.9871254
12617,VT-2020-16,2020-11-11 05:00:48,-78.296028100000001,35.341937999999999,16836749015,4g - Night,f,,49.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-78.296025645999975,35.341930958000034,0.000000000000000,13.7427025
12618,VT-2020-16,2020-11-12 04:58:40,-78.296256999999997,35.341937999999999,16890710245,4g - Night,f,,51.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-78.296254545999943,35.341930958000034,0.000000000000000,13.9471245
12609,VT-2020-16,2020-11-03 05:00:48,-78.296073899999996,35.342426300000000,16785091458,4g - Night,f,,49.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-78.296071445999985,35.342419258000064,0.000000000000000,14.6972580
12611,VT-2020-16,2020-11-05 05:00:48,-78.295997600000007,35.343067200000000,16785091494,4g - Night,f,,45.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-78.295995145999939,35.343060158000071,0.000000000000000,14.4234276
12612,VT-2020-16,2020-11-06 04:58:40,-78.295997600000007,35.342964199999997,16824935264,4g - Night,f,,47.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-78.295995145999939,35.342957158000047,0.000000000000000,14.5234299
12613,VT-2020-16,2020-11-07 05:00:48,-78.295486499999996,35.343345599999999,16824935290,4g - Night,f,,46.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-78.295484045999956,35.343338558000028,0.000000000000000,14.4297791
12615,VT-2020-16,2020-11-09 05:00:48,-78.295593299999993,35.343398999999998,16824935310,4g - Night,f,,49.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-78.295590845999982,35.343391958000041,0.000000000000000,14.3368607
12616,VT-2020-16,2020-11-10 04:58:40,-78.295768699999996,35.343502000000001,16836749001,4g - Night,f,,41.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-78.295766245999971,35.343494958000065,0.000000000000000,14.3174324
12619,VT-2020-16,2020-11-13 05:00:48,-78.295745800000006,35.343578299999997,16890710272,4g - Night,f,,47.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-78.295743345999938,35.343571258000054,0.000000000000000,14.2974319
12621,VT-2020-16,2020-11-15 05:00:48,-78.295951799999997,35.343524899999998,16890710311,4g - Night,f,,70.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-78.295949345999986,35.343517858000041,0.000000000000000,14.2374344
12622,VT-2020-16,2020-11-16 04:58:40,-78.295410200000006,35.343475300000001,16916874378,4g - Night,f,,47.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-78.295407745999967,35.343468258000030,0.000000000000000,14.5172081
12632,VT-2020-16,2020-11-26 04:58:40,-78.296333300000001,35.342067700000001,17015282851,4g - Night,f,,56.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-78.296330845999989,35.342060658000037,0.000000000000000,14.3671227
12633,VT-2020-16,2020-11-27 05:00:48,-78.296028100000001,35.342502600000003,17015282876,4g - Night,f,,51.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-78.296025645999975,35.342495558000053,0.000000000000000,14.7372551
12634,VT-2020-16,2020-11-28 04:58:40,-78.296028100000001,35.342399600000000,17015282894,4g - Night,f,,60.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-78.296025645999975,35.342392558000029,0.000000000000000,14.6160736
12635,VT-2020-16,2020-11-29 05:00:48,-78.296073899999996,35.342350000000003,17015282908,4g - Night,f,,64.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-78.296071445999985,35.342342958000074,0.000000000000000,14.4960747
12636,VT-2020-16,2020-11-30 04:58:40,-78.296234100000007,35.342067700000001,17060579767,4g - Night,f,,52.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-78.296231645999967,35.342060658000037,0.000000000000000,14.2427025
12658,VT-2020-16,2020-12-25 05:00:48,-78.295898399999999,35.342910799999999,17295188495,4g - Night,f,,48.000000000000000,3D,Point state: Stationary,TRUE,TRUE,-78.295895945999973,35.342903758000034,0.000000000000000,14.3324585
12614,VT-2020-16,2020-11-08 04:58:40,-78.292541499999999,35.348007199999998,16824935304,4g - Night,f,,51.000000000000000,3D,Point state: Stationary,FALSE,TRUE,-78.292539046999934,35.348000157000058,0.000000000000000,16.3347816
